1=clockwise	mantisse_flowrate	exponent_flowrate	temperature_top	temperature_bottom	temperature_spiral_middle_outlet	temperature_spiral_edge_outlet	voltage	current	European_standard_time_date	European_standard_time_of_day	time_t
1	2600	-2	70.81	69.77	54.39	39.75	16.65	0.18803	3.9.2015	15:38:18	1441294698
1	2600	-2	70.72	69.61	54	40.23	16.69	0.18745	3.9.2015	15:38:19	1441294699
1	2600	-2	70.59	69.71	54.3	40.04	16.73	0.18804	3.9.2015	15:38:20	1441294700
1	2600	-2	70.54	69.57	53.91	39.84	16.7	0.18804	3.9.2015	15:38:22	1441294702
1	2600	-2	70.6	69.4	55.18	39.65	16.7	0.18855	3.9.2015	15:38:23	1441294703
1	2600	-2	70.72	69.85	54.69	40.53	16.73	0.18944	3.9.2015	15:38:24	1441294704
1	2600	-2	70.95	69.89	54	39.84	16.74	0.18829	3.9.2015	15:38:25	1441294705
1	2600	-2	70.66	69.65	54.2	39.65	16.72	0.18939	3.9.2015	15:38:26	1441294706
1	2600	-2	70.42	69.64	53.52	40.33	16.74	0.18789	3.9.2015	15:38:27	1441294707
1	2600	-2	70.35	69.65	54.1	40.04	16.75	0.18996	3.9.2015	15:38:28	1441294708
1	2600	-2	70.52	69.75	53.32	39.84	16.73	0.18814	3.9.2015	15:38:30	1441294710
1	2600	-2	70.45	69.85	53.03	40.53	16.74	0.18853	3.9.2015	15:38:31	1441294711
1	2600	-2	70.31	69.96	53.91	39.84	16.74	0.1898	3.9.2015	15:38:32	1441294712
1	2600	-2	70.18	69.99	53.42	39.94	16.76	0.18888	3.9.2015	15:38:33	1441294713
1	2600	-2	70.26	69.72	53.22	39.84	16.74	0.1899	3.9.2015	15:38:34	1441294714
1	2600	-2	70.43	69.57	53.81	40.14	16.77	0.18868	3.9.2015	15:38:35	1441294715
1	2600	-2	70.29	69.93	53.22	40.43	16.77	0.18738	3.9.2015	15:38:37	1441294717
1	2600	-2	70.43	69.88	53.32	40.23	16.74	0.18849	3.9.2015	15:38:38	1441294718
1	2600	-2	70.31	69.95	53.52	40.23	16.74	0.18966	3.9.2015	15:38:39	1441294719
1	2600	-2	70.12	69.83	53.61	39.94	16.76	0.18865	3.9.2015	15:38:40	1441294720
1	2600	-2	70.23	69.6	53.52	40.53	16.77	0.18885	3.9.2015	15:38:41	1441294721
1	2600	-2	70.17	69.25	53.22	40.23	16.74	0.18807	3.9.2015	15:38:42	1441294722
1	2600	-2	70.08	69.7	53.22	40.53	16.74	0.18864	3.9.2015	15:38:43	1441294723
1	2600	-2	70.33	69.7	52.83	40.23	16.76	0.18805	3.9.2015	15:38:45	1441294725
1	2600	-2	70.24	70.13	53.61	40.53	16.8	0.18771	3.9.2015	15:38:46	1441294726
1	2600	-2	70.23	69.66	53.03	39.94	16.77	0.18793	3.9.2015	15:38:47	1441294727
1	2600	-2	70.02	69.79	53.03	40.14	16.77	0.18869	3.9.2015	15:38:48	1441294728
1	2600	-2	70.26	69.57	53.61	39.94	16.78	0.18828	3.9.2015	15:38:49	1441294729
1	2600	-2	70.22	69.37	52.83	39.75	16.79	0.18874	3.9.2015	15:38:50	1441294730
1	2600	-2	69.93	68.78	53.03	39.84	16.77	0.18773	3.9.2015	15:38:52	1441294732
1	2600	-2	70	69.22	52.93	40.33	16.76	0.18928	3.9.2015	15:38:53	1441294733
1	2600	-2	70.11	69.11	52.83	39.94	16.79	0.18935	3.9.2015	15:38:54	1441294734
1	2600	-2	69.91	68.91	52.73	39.94	16.8	0.18924	3.9.2015	15:38:55	1441294735
1	2600	-2	70.08	68.79	53.03	39.94	16.79	0.18928	3.9.2015	15:38:56	1441294736
1	2600	-2	70.07	68.72	52.73	41.21	16.77	0.18837	3.9.2015	15:38:57	1441294737
1	2600	-2	70.06	68.56	53.13	40.53	16.79	0.18914	3.9.2015	15:38:59	1441294739
1	2600	-2	70.1	68.74	52.64	40.14	16.8	0.18894	3.9.2015	15:39:00	1441294740
1	2600	-2	70.1	68.65	53.03	40.04	16.79	0.18863	3.9.2015	15:39:01	1441294741
1	2600	-2	69.92	68.6	52.64	40.53	16.79	0.18941	3.9.2015	15:39:02	1441294742
1	2600	-2	69.87	68.4	53.03	40.33	16.78	0.18838	3.9.2015	15:39:03	1441294743
1	2600	-2	69.73	68.78	52.83	40.14	16.81	0.18864	3.9.2015	15:39:04	1441294744
1	2600	-2	69.96	69.23	52.93	40.14	16.83	0.18725	3.9.2015	15:39:05	1441294745
1	2600	-2	69.87	69.72	52.54	40.82	16.8	0.18899	3.9.2015	15:39:07	1441294747
1	2600	-2	69.87	69.92	53.03	40.63	16.8	0.19019	3.9.2015	15:39:08	1441294748
1	2600	-2	69.76	70.26	52.83	40.72	16.82	0.18962	3.9.2015	15:39:09	1441294749
1	2600	-2	69.96	70.32	52.25	40.53	16.83	0.18963	3.9.2015	15:39:10	1441294750
1	2600	-2	69.71	70.54	52.93	40.04	16.82	0.1895	3.9.2015	15:39:11	1441294751
1	2600	-2	69.89	70.49	52.54	40.33	16.81	0.18906	3.9.2015	15:39:12	1441294752
1	2600	-2	70	70.48	53.03	40.53	16.81	0.18906	3.9.2015	15:39:14	1441294754
1	2600	-2	70.06	70.18	52.15	40.92	16.83	0.19009	3.9.2015	15:39:15	1441294755
1	2600	-2	69.98	69.86	52.54	40.72	16.84	0.18937	3.9.2015	15:39:16	1441294756
1	2600	-2	69.67	69.54	51.86	41.02	16.81	0.18756	3.9.2015	15:39:17	1441294757
1	2600	-2	69.74	69.39	52.15	40.82	16.79	0.18907	3.9.2015	15:39:18	1441294758
1	2600	-2	69.52	69.63	52.25	40.63	16.8	0.18743	3.9.2015	15:39:19	1441294759
1	2600	-2	69.79	69.46	51.86	40.33	16.83	0.18956	3.9.2015	15:39:20	1441294760
1	2600	-2	69.76	69.11	52.73	40.63	16.83	0.18921	3.9.2015	15:39:22	1441294762
1	2600	-2	69.67	68.76	51.46	40.23	16.79	0.18986	3.9.2015	15:39:23	1441294763
1	2600	-2	69.7	68.54	52.54	40.63	16.8	0.18978	3.9.2015	15:39:24	1441294764
1	2600	-2	69.63	68.81	52.34	40.43	16.81	0.18969	3.9.2015	15:39:25	1441294765
1	2600	-2	69.51	68.81	51.95	40.63	16.83	0.18883	3.9.2015	15:39:26	1441294766
1	2600	-2	69.46	68.99	52.54	40.72	16.83	0.18919	3.9.2015	15:39:27	1441294767
1	2600	-2	69.54	68.72	52.15	41.7	16.81	0.1893	3.9.2015	15:39:29	1441294769
1	2600	-2	69.5	68.51	52.83	39.94	16.79	0.18876	3.9.2015	15:39:30	1441294770
1	2600	-2	69.45	68.51	51.56	40.82	16.81	0.18994	3.9.2015	15:39:31	1441294771
1	2600	-2	69.4	68.77	51.56	41.7	16.82	0.18885	3.9.2015	15:39:32	1441294772
1	2600	-2	69.47	68.65	51.95	41.02	16.82	0.18802	3.9.2015	15:39:33	1441294773
1	2600	-2	69.45	68.47	52.05	41.02	16.81	0.18839	3.9.2015	15:39:34	1441294774
1	2600	-2	69.26	68.5	52.05	41.21	16.82	0.18832	3.9.2015	15:39:36	1441294776
1	2600	-2	69.4	68.19	51.95	41.41	16.84	0.1885	3.9.2015	15:39:37	1441294777
1	2600	-2	69.33	68.38	51.66	40.53	16.82	0.18866	3.9.2015	15:39:38	1441294778
1	2600	-2	69.48	68.46	51.56	41.11	16.81	0.18815	3.9.2015	15:39:39	1441294779
1	2600	-2	69.39	68.42	51.66	40.53	16.8	0.18938	3.9.2015	15:39:40	1441294780
1	2600	-2	69.2	68.67	51.86	41.21	16.8	0.18944	3.9.2015	15:39:41	1441294781
1	2600	-2	69.54	68.53	52.15	40.92	16.82	0.18957	3.9.2015	15:39:42	1441294782
1	2600	-2	69.57	68.32	52.25	40.82	16.81	0.18773	3.9.2015	15:39:44	1441294784
1	2600	-2	69.41	68.64	51.46	40.53	16.82	0.18848	3.9.2015	15:39:45	1441294785
1	2600	-2	69.24	68.79	51.17	40.43	16.81	0.18805	3.9.2015	15:39:46	1441294786
1	2600	-2	68.87	68.98	51.66	40.72	16.82	0.1888	3.9.2015	15:39:47	1441294787
1	2600	-2	69.46	69.31	51.46	41.11	16.83	0.18914	3.9.2015	15:39:48	1441294788
1	2600	-2	69.08	69.65	52.05	41.02	16.84	0.18821	3.9.2015	15:39:49	1441294789
1	2600	-2	69.13	69.55	51.56	41.7	16.83	0.18813	3.9.2015	15:39:51	1441294791
1	2600	-2	69.2	69.49	51.27	40.33	16.8	0.18906	3.9.2015	15:39:52	1441294792
1	2600	-2	69.23	69.34	51.56	40.92	16.81	0.18837	3.9.2015	15:39:53	1441294793
1	2600	-2	69.13	69.35	51.27	40.82	16.83	0.18824	3.9.2015	15:39:54	1441294794
1	2600	-2	69.16	69.25	51.95	40.92	16.84	0.18983	3.9.2015	15:39:55	1441294795
1	2600	-2	69.14	69.45	51.37	40.63	16.82	0.18901	3.9.2015	15:39:56	1441294796
1	2600	-2	69.2	70.09	51.66	41.41	16.79	0.1885	3.9.2015	15:39:57	1441294797
1	2600	-2	69.1	70.15	51.76	40.92	16.8	0.18857	3.9.2015	15:39:59	1441294799
1	2600	-2	68.89	69.89	51.86	40.92	16.82	0.18903	3.9.2015	15:40:00	1441294800
1	2600	-2	69.02	69.62	51.66	40.82	16.81	0.1879	3.9.2015	15:40:01	1441294801
1	2600	-2	69.13	69.77	51.46	40.82	16.79	0.18835	3.9.2015	15:40:02	1441294802
1	2600	-2	68.84	69.82	51.07	41.02	16.83	0.19002	3.9.2015	15:40:03	1441294803
1	2600	-2	68.8	69.68	51.46	40.92	16.83	0.18874	3.9.2015	15:40:04	1441294804
1	2600	-2	68.79	70.2	51.46	41.8	16.83	0.18885	3.9.2015	15:40:06	1441294806
1	2600	-2	69.04	70.21	50.98	40.72	16.77	0.18965	3.9.2015	15:40:07	1441294807
1	2600	-2	68.69	70.24	51.37	40.92	16.76	0.1886	3.9.2015	15:40:08	1441294808
1	2600	-2	68.94	70.6	51.07	41.89	16.82	0.18881	3.9.2015	15:40:09	1441294809
1	2600	-2	68.77	70.6	50.59	41.11	16.79	0.18833	3.9.2015	15:40:10	1441294810
1	2600	-2	68.85	70.66	51.66	40.53	16.81	0.18888	3.9.2015	15:40:11	1441294811
1	2600	-2	68.54	70.61	50.88	41.6	16.82	0.18968	3.9.2015	15:40:12	1441294812
1	2600	-2	68.81	70.65	51.07	41.11	16.8	0.18799	3.9.2015	15:40:14	1441294814
1	2600	-2	68.82	70.48	50.78	41.11	16.81	0.18868	3.9.2015	15:40:15	1441294815
1	2600	-2	68.79	70.34	50.68	40.92	16.83	0.18778	3.9.2015	15:40:16	1441294816
1	2600	-2	68.9	70.26	50.78	41.02	16.81	0.18934	3.9.2015	15:40:17	1441294817
1	2600	-2	68.82	70.11	51.37	41.02	16.79	0.18927	3.9.2015	15:40:18	1441294818
1	2600	-2	68.78	70	51.07	41.31	16.8	0.18928	3.9.2015	15:40:19	1441294819
1	2600	-2	68.5	70.11	50.78	40.92	16.82	0.18764	3.9.2015	15:40:21	1441294821
1	2600	-2	68.34	69.99	50.88	41.31	16.82	0.18904	3.9.2015	15:40:22	1441294822
1	2600	-2	68.85	70.19	50.88	41.41	16.83	0.18868	3.9.2015	15:40:23	1441294823
1	2600	-2	68.5	70.27	50.49	40.92	16.82	0.19013	3.9.2015	15:40:24	1441294824
1	2600	-2	68.6	70.46	51.07	40.23	16.86	0.18871	3.9.2015	15:40:25	1441294825
1	2600	-2	68.57	70.62	50.68	41.89	16.84	0.1904	3.9.2015	15:40:26	1441294826
1	2600	-2	68.64	70.8	50.98	41.6	16.83	0.18914	3.9.2015	15:40:28	1441294828
1	2600	-2	68.5	70.52	50.59	41.02	16.82	0.18862	3.9.2015	15:40:29	1441294829
1	2600	-2	68.48	69.75	50.59	40.72	16.86	0.18882	3.9.2015	15:40:30	1441294830
1	2600	-2	68.29	69.9	50.88	41.11	16.85	0.18895	3.9.2015	15:40:31	1441294831
1	2600	-2	68.24	69.65	50.59	40.92	16.84	0.18932	3.9.2015	15:40:32	1441294832
1	2600	-2	68.4	69.92	50.78	41.31	16.83	0.18871	3.9.2015	15:40:33	1441294833
1	2600	-2	68.4	69.82	50.59	41.41	16.84	0.18829	3.9.2015	15:40:34	1441294834
1	2600	-2	68.46	69.82	50.59	41.99	16.86	0.18778	3.9.2015	15:40:36	1441294836
1	2600	-2	68.54	69.75	50.49	41.6	16.85	0.1879	3.9.2015	15:40:37	1441294837
1	2600	-2	68.46	69.78	50.78	41.02	16.83	0.18809	3.9.2015	15:40:38	1441294838
1	2600	-2	68.32	70	50.39	40.72	16.82	0.18908	3.9.2015	15:40:39	1441294839
1	2600	-2	68.27	69.52	50.88	41.02	16.83	0.18804	3.9.2015	15:40:40	1441294840
1	2600	-2	68.36	69.9	50.29	41.02	16.85	0.18965	3.9.2015	15:40:41	1441294841
1	2600	-2	68.61	69.09	50.29	41.21	16.85	0.18846	3.9.2015	15:40:43	1441294843
1	2600	-2	68.03	68.88	50.49	40.72	16.82	0.18935	3.9.2015	15:40:44	1441294844
1	2600	-2	68.34	69.48	50.1	41.5	16.84	0.19011	3.9.2015	15:40:45	1441294845
1	2600	-2	68.4	68.96	50.1	41.41	16.85	0.18892	3.9.2015	15:40:46	1441294846
1	2600	-2	68	68.55	50.29	41.8	16.87	0.18932	3.9.2015	15:40:47	1441294847
1	2600	-2	68.16	67.93	50.39	41.99	16.85	0.18978	3.9.2015	15:40:48	1441294848
1	2600	-2	68.12	68.12	50.1	41.89	16.84	0.18876	3.9.2015	15:40:49	1441294849
1	2600	-2	68.23	68.12	50.59	41.6	16.84	0.18989	3.9.2015	15:40:51	1441294851
1	2600	-2	68.36	68.5	50.68	40.92	16.87	0.18857	3.9.2015	15:40:52	1441294852
1	2600	-2	68.23	68.52	50.78	42.09	16.87	0.18967	3.9.2015	15:40:53	1441294853
1	2600	-2	68.23	68.61	50.68	41.21	16.87	0.19003	3.9.2015	15:40:54	1441294854
1	2600	-2	68.15	69.01	51.17	40.92	16.86	0.18911	3.9.2015	15:40:55	1441294855
1	2600	-2	68.26	68.61	50.59	41.31	16.85	0.18922	3.9.2015	15:40:56	1441294856
1	2600	-2	68.12	68.58	50.39	42.09	16.83	0.18951	3.9.2015	15:40:58	1441294858
1	2600	-2	68.12	68	50.1	41.6	16.85	0.18888	3.9.2015	15:40:59	1441294859
1	2600	-2	68.38	68.39	50.78	41.11	16.87	0.18853	3.9.2015	15:41:00	1441294860
1	2600	-2	68.06	68	50.29	41.5	16.85	0.18945	3.9.2015	15:41:01	1441294861
1	2600	-2	68.11	67.72	50.68	41.7	16.84	0.18803	3.9.2015	15:41:02	1441294862
1	2600	-2	68.21	67.69	49.8	41.41	16.84	0.18928	3.9.2015	15:41:03	1441294863
1	2600	-2	68.11	67.55	50.49	41.89	16.86	0.18958	3.9.2015	15:41:05	1441294865
1	2600	-2	67.83	67.18	50.29	40.92	16.88	0.18855	3.9.2015	15:41:06	1441294866
1	2600	-2	67.87	67.47	49.9	41.8	16.86	0.18894	3.9.2015	15:41:07	1441294867
1	2600	-2	68.12	67.46	50.59	41.21	16.84	0.18891	3.9.2015	15:41:08	1441294868
1	2600	-2	68.19	67.37	50	41.31	16.85	0.18919	3.9.2015	15:41:09	1441294869
1	2600	-2	68.01	67.47	49.9	41.5	16.88	0.18769	3.9.2015	15:41:10	1441294870
1	2600	-2	68.16	67.12	50.39	41.6	16.88	0.18847	3.9.2015	15:41:11	1441294871
1	2600	-2	67.84	67.49	50.49	41.41	16.87	0.18865	3.9.2015	15:41:13	1441294873
1	2600	-2	68.2	67.39	49.8	41.6	16.84	0.18913	3.9.2015	15:41:14	1441294874
1	2600	-2	68.08	67.38	50.68	41.7	16.86	0.18904	3.9.2015	15:41:15	1441294875
1	2600	-2	68.1	67.31	50.39	41.31	16.89	0.18873	3.9.2015	15:41:16	1441294876
1	2600	-2	68.09	67.64	50	41.99	16.87	0.18974	3.9.2015	15:41:17	1441294877
1	2600	-2	68.12	67.43	50.2	40.82	16.87	0.1895	3.9.2015	15:41:18	1441294878
1	2600	-2	67.65	67.89	49.9	41.31	16.87	0.18975	3.9.2015	15:41:20	1441294880
1	2600	-2	68.04	67.27	50.68	41.89	16.85	0.18961	3.9.2015	15:41:21	1441294881
1	2600	-2	68.09	67.88	50.1	41.89	16.84	0.18823	3.9.2015	15:41:22	1441294882
1	2600	-2	67.93	68.14	50	42.19	16.86	0.18825	3.9.2015	15:41:23	1441294883
1	2600	-2	67.95	68.11	49.71	41.6	16.87	0.18926	3.9.2015	15:41:24	1441294884
1	2600	-2	67.67	68.17	49.9	41.02	16.89	0.19003	3.9.2015	15:41:25	1441294885
1	2600	-2	68.03	68.72	50	41.21	16.87	0.18982	3.9.2015	15:41:26	1441294886
1	2600	-2	67.61	68.66	49.8	41.6	16.88	0.19003	3.9.2015	15:41:28	1441294888
1	2600	-2	67.66	68.66	49.8	42.09	16.86	0.18912	3.9.2015	15:41:29	1441294889
1	2600	-2	67.8	68.71	50.29	41.8	16.86	0.18894	3.9.2015	15:41:30	1441294890
1	2600	-2	67.61	69.61	50.59	41.41	16.86	0.19045	3.9.2015	15:41:31	1441294891
1	2600	-2	67.68	69.59	50.39	41.5	16.86	0.18896	3.9.2015	15:41:32	1441294892
1	2600	-2	67.8	69.85	49.9	41.8	16.87	0.18909	3.9.2015	15:41:33	1441294893
1	2600	-2	67.86	69.41	50.1	42.29	16.89	0.19069	3.9.2015	15:41:35	1441294895
1	2600	-2	67.84	69.21	49.61	41.41	16.87	0.19001	3.9.2015	15:41:36	1441294896
1	2600	-2	67.7	69.3	49.9	41.5	16.85	0.18933	3.9.2015	15:41:37	1441294897
1	2600	-2	67.7	69.45	49.9	41.5	16.86	0.18973	3.9.2015	15:41:38	1441294898
1	2600	-2	67.83	69.37	50	41.99	16.86	0.1887	3.9.2015	15:41:39	1441294899
1	2600	-2	67.44	69.38	49.8	42.09	16.86	0.18975	3.9.2015	15:41:40	1441294900
1	2600	-2	67.73	69.04	49.8	41.31	16.88	0.19002	3.9.2015	15:41:42	1441294902
1	2600	-2	67.71	69.29	49.71	42.19	16.85	0.18861	3.9.2015	15:41:43	1441294903
1	2600	-2	67.79	68.96	50	41.31	16.85	0.18941	3.9.2015	15:41:44	1441294904
1	2600	-2	67.48	68.79	49.8	41.8	16.86	0.19016	3.9.2015	15:41:45	1441294905
1	2600	-2	67.63	68.78	49.51	42.19	16.88	0.18917	3.9.2015	15:41:46	1441294906
1	2600	-2	67.61	68.56	49.51	42.19	16.88	0.1891	3.9.2015	15:41:47	1441294907
1	2600	-2	67.67	68.76	50.2	41.41	16.86	0.18885	3.9.2015	15:41:48	1441294908
1	2600	-2	67.75	69.25	50	42.09	16.87	0.18955	3.9.2015	15:41:50	1441294910
1	2600	-2	67.62	69.01	49.8	41.8	16.86	0.1906	3.9.2015	15:41:51	1441294911
1	2600	-2	67.68	69.03	49.71	41.41	16.88	0.18864	3.9.2015	15:41:52	1441294912
1	2600	-2	67.5	69.23	49.71	42.38	16.9	0.18894	3.9.2015	15:41:53	1441294913
1	2600	-2	67.59	69.33	49.61	41.89	16.88	0.18921	3.9.2015	15:41:54	1441294914
1	2600	-2	67.62	69.76	50.1	41.8	16.87	0.19046	3.9.2015	15:41:55	1441294915
1	2600	-2	67.75	69.66	49.41	41.99	16.85	0.18846	3.9.2015	15:41:57	1441294917
1	2600	-2	67.41	69.85	49.71	41.8	16.86	0.18952	3.9.2015	15:41:58	1441294918
1	2600	-2	67.19	69.8	50.1	41.11	16.87	0.19007	3.9.2015	15:41:59	1441294919
1	2600	-2	67.46	69.99	50.1	42.29	16.87	0.19	3.9.2015	15:42:00	1441294920
1	2600	-2	67.64	69.87	50	42.19	16.83	0.18982	3.9.2015	15:42:01	1441294921
1	2600	-2	67.4	69.51	49.51	41.7	16.85	0.18982	3.9.2015	15:42:02	1441294922
1	2600	-2	67.39	69.53	50.1	42.19	16.87	0.1899	3.9.2015	15:42:03	1441294923
1	2600	-2	67.44	69.4	49.32	41.5	16.86	0.18853	3.9.2015	15:42:05	1441294925
1	2600	-2	67.25	68.81	50.1	41.89	16.86	0.18824	3.9.2015	15:42:06	1441294926
1	2600	-2	67.19	69.31	49.41	41.99	16.87	0.18901	3.9.2015	15:42:07	1441294927
1	2600	-2	67.59	69.41	50	42.38	16.89	0.18989	3.9.2015	15:42:08	1441294928
1	2600	-2	67.36	69.47	49.41	42.19	16.9	0.19067	3.9.2015	15:42:09	1441294929
1	2600	-2	67.46	69.26	49.51	42.48	16.88	0.18923	3.9.2015	15:42:10	1441294930
1	2600	-2	67.47	68.82	49.32	41.8	16.86	0.18882	3.9.2015	15:42:12	1441294932
1	2600	-2	67.43	68.76	49.8	41.89	16.83	0.19036	3.9.2015	15:42:13	1441294933
1	2600	-2	67.31	68.64	50.2	41.89	16.87	0.18939	3.9.2015	15:42:14	1441294934
1	2600	-2	67.3	68.44	50.39	42.68	16.87	0.18966	3.9.2015	15:42:15	1441294935
1	2600	-2	67.25	68.04	49.51	41.31	16.89	0.189	3.9.2015	15:42:16	1441294936
1	2600	-2	67.53	68	49.61	41.89	16.86	0.1894	3.9.2015	15:42:17	1441294937
1	2600	-2	67.43	67.48	50	41.99	16.84	0.18972	3.9.2015	15:42:19	1441294939
1	2600	-2	66.87	67.84	49.71	41.7	16.84	0.1892	3.9.2015	15:42:20	1441294940
1	2600	-2	67.29	67.28	49.51	42.48	16.87	0.18891	3.9.2015	15:42:21	1441294941
1	2600	-2	67.16	67.71	49.61	42.87	16.89	0.18937	3.9.2015	15:42:22	1441294942
1	2600	-2	67.33	67.69	49.8	41.8	16.88	0.18834	3.9.2015	15:42:23	1441294943
1	2600	-2	67.25	67.55	49.22	41.7	16.86	0.18876	3.9.2015	15:42:24	1441294944
1	2600	-2	67.29	67.54	50.2	41.8	16.88	0.18912	3.9.2015	15:42:25	1441294945
1	2600	-2	67.21	67.37	49.02	42.68	16.89	0.18993	3.9.2015	15:42:27	1441294947
1	2600	-2	67.13	67.17	49.71	41.99	16.89	0.18998	3.9.2015	15:42:28	1441294948
1	2600	-2	67.34	67.25	49.61	42.19	16.89	0.19003	3.9.2015	15:42:29	1441294949
1	2600	-2	67.12	67.53	49.61	42.38	16.82	0.19015	3.9.2015	15:42:30	1441294950
1	2600	-2	67.26	67.41	49.9	41.99	16.85	0.18974	3.9.2015	15:42:31	1441294951
1	2600	-2	67.1	67.03	49.71	42.58	16.9	0.18961	3.9.2015	15:42:32	1441294952
1	2600	-2	66.87	67.89	49.02	42.19	16.88	0.18957	3.9.2015	15:42:34	1441294954
1	2600	-2	67.25	67.92	49.32	41.21	16.87	0.18886	3.9.2015	15:42:35	1441294955
1	2600	-2	67.15	67.97	49.71	41.89	16.87	0.18836	3.9.2015	15:42:36	1441294956
1	2600	-2	67.17	67.94	49.41	42.77	16.87	0.19006	3.9.2015	15:42:37	1441294957
1	2600	-2	66.86	67.88	49.9	41.8	16.88	0.18958	3.9.2015	15:42:38	1441294958
1	2600	-2	67.05	68.11	48.93	41.7	16.89	0.18886	3.9.2015	15:42:39	1441294959
1	2600	-2	66.89	67.76	49.32	42.29	16.86	0.18902	3.9.2015	15:42:40	1441294960
1	2600	-2	67.17	67.63	49.41	42.38	16.85	0.18921	3.9.2015	15:42:42	1441294962
1	2600	-2	67.11	67.92	49.32	41.89	16.88	0.18989	3.9.2015	15:42:43	1441294963
1	2600	-2	67.16	67.74	49.51	41.99	16.89	0.18733	3.9.2015	15:42:44	1441294964
1	2600	-2	67.07	67.87	49.22	42.48	16.9	0.18704	3.9.2015	15:42:45	1441294965
1	2600	-2	66.91	67.81	49.22	42.19	16.89	0.18826	3.9.2015	15:42:46	1441294966
1	2600	-2	66.93	68.37	49.8	41.31	16.88	0.18893	3.9.2015	15:42:47	1441294967
1	2600	-2	66.86	67.91	49.12	41.89	16.91	0.18712	3.9.2015	15:42:49	1441294969
1	2600	-2	67.03	67.03	49.71	42.09	16.9	0.1898	3.9.2015	15:42:50	1441294970
1	2600	-2	66.87	67.36	48.63	41.8	16.89	0.18909	3.9.2015	15:42:51	1441294971
1	2600	-2	66.97	67.88	49.41	41.5	16.89	0.18887	3.9.2015	15:42:52	1441294972
1	2600	-2	67.11	67.78	49.12	41.7	16.9	0.1894	3.9.2015	15:42:53	1441294973
1	2600	-2	66.92	67.84	49.8	42.29	16.91	0.18893	3.9.2015	15:42:54	1441294974
1	2600	-2	67.11	67.78	49.61	41.99	16.91	0.18983	3.9.2015	15:42:55	1441294975
1	2600	-2	67.12	67.55	49.61	41.5	16.87	0.18869	3.9.2015	15:42:57	1441294977
1	2600	-2	66.92	67.47	49.8	42.38	16.86	0.18799	3.9.2015	15:42:58	1441294978
1	2600	-2	67.07	67.43	49.22	42.48	16.88	0.18842	3.9.2015	15:42:59	1441294979
1	2600	-2	66.99	67.29	49.22	42.48	16.86	0.18884	3.9.2015	15:43:00	1441294980
1	2600	-2	66.86	67.44	49.32	41.89	16.87	0.1882	3.9.2015	15:43:01	1441294981
1	2600	-2	67.04	67.43	49.32	42.58	16.87	0.18982	3.9.2015	15:43:02	1441294982
1	2600	-2	67.08	66.93	48.73	42.29	16.87	0.18909	3.9.2015	15:43:04	1441294984
1	2600	-2	66.87	67.27	49.41	42.19	16.89	0.18849	3.9.2015	15:43:05	1441294985
1	2600	-2	66.81	67.55	49.61	42.19	16.91	0.18954	3.9.2015	15:43:06	1441294986
1	2600	-2	67.03	67.74	50.2	42.19	16.88	0.18945	3.9.2015	15:43:07	1441294987
1	2600	-2	66.87	67.71	49.22	42.38	16.89	0.19054	3.9.2015	15:43:08	1441294988
1	2600	-2	66.82	67.73	49.22	41.8	16.91	0.18953	3.9.2015	15:43:09	1441294989
1	2600	-2	66.69	66.93	49.8	42.77	16.92	0.18845	3.9.2015	15:43:11	1441294991
1	2600	-2	67	67.03	49.41	41.8	16.89	0.18898	3.9.2015	15:43:12	1441294992
1	2600	-2	67.05	66.68	49.02	42.38	16.88	0.18972	3.9.2015	15:43:13	1441294993
1	2600	-2	67.1	66.65	49.71	41.8	16.9	0.19	3.9.2015	15:43:14	1441294994
1	2600	-2	66.87	66.53	49.22	41.99	16.92	0.18888	3.9.2015	15:43:15	1441294995
1	2600	-2	66.86	66.56	49.22	42.48	16.89	0.18838	3.9.2015	15:43:16	1441294996
1	2600	-2	66.8	66.97	49.22	42.38	16.89	0.18871	3.9.2015	15:43:17	1441294997
1	2600	-2	66.87	66.81	48.44	42.48	16.89	0.1883	3.9.2015	15:43:19	1441294999
1	2600	-2	66.85	66.56	49.22	42.48	16.88	0.18826	3.9.2015	15:43:20	1441295000
1	2600	-2	66.87	67.01	49.02	42.97	16.89	0.18993	3.9.2015	15:43:21	1441295001
1	2600	-2	66.72	67.14	49.51	42.09	16.89	0.1899	3.9.2015	15:43:22	1441295002
1	2600	-2	67.08	66.96	49.41	42.38	16.88	0.18839	3.9.2015	15:43:23	1441295003
1	2600	-2	67.2	67.43	49.51	41.89	16.9	0.18856	3.9.2015	15:43:24	1441295004
1	2600	-2	66.93	67.13	49.8	42.19	16.9	0.18963	3.9.2015	15:43:26	1441295006
1	2600	-2	66.75	67.07	48.83	41.99	16.92	0.18932	3.9.2015	15:43:27	1441295007
1	2600	-2	66.67	66.77	49.51	42.87	16.91	0.18875	3.9.2015	15:43:28	1441295008
1	2600	-2	66.72	66.57	48.93	42.19	16.89	0.18772	3.9.2015	15:43:29	1441295009
1	2600	-2	66.65	66.04	49.12	42.09	16.9	0.18777	3.9.2015	15:43:30	1441295010
1	2600	-2	66.73	66.15	49.12	42.77	16.92	0.1874	3.9.2015	15:43:31	1441295011
1	2600	-2	67.16	66.4	49.51	42.48	16.91	0.18896	3.9.2015	15:43:32	1441295012
