temperature_bottom, temperature_top, temperature_spiral_middle_outlet, temperature_spiral_edge_outlet, voltage, current, European_standard_time_date, European_standard_time_of_day, time_t 
79.91, 80.30, 29.20, 34.28, 16.23, 0.18732, 3.9.2015 13:3:17, 1441285397, 
79.84, 79.46, 28.91, 33.79, 16.21, 0.18704, 3.9.2015 13:3:19, 1441285399, 
79.83, 79.48, 29.20, 34.47, 16.23, 0.18743, 3.9.2015 13:3:20, 1441285400, 
79.80, 79.01, 29.10, 33.89, 16.20, 0.18740, 3.9.2015 13:3:21, 1441285401, 
79.89, 78.96, 29.00, 33.98, 16.21, 0.18641, 3.9.2015 13:3:22, 1441285402, 
79.82, 79.66, 29.10, 33.40, 16.18, 0.18598, 3.9.2015 13:3:23, 1441285403, 
79.79, 79.73, 29.10, 34.08, 16.21, 0.18520, 3.9.2015 13:3:24, 1441285404, 
79.91, 79.95, 29.00, 33.89, 16.20, 0.18523, 3.9.2015 13:3:26, 1441285406, 
79.79, 80.31, 29.10, 34.18, 16.22, 0.18656, 3.9.2015 13:3:27, 1441285407, 
80.08, 80.16, 28.81, 34.28, 16.15, 0.18499, 3.9.2015 13:3:28, 1441285408, 
79.79, 79.82, 28.81, 33.59, 16.17, 0.18482, 3.9.2015 13:3:29, 1441285409, 
79.76, 79.30, 29.30, 33.98, 16.19, 0.18636, 3.9.2015 13:3:30, 1441285410, 
79.77, 79.64, 29.20, 33.89, 16.20, 0.18631, 3.9.2015 13:3:31, 1441285411, 
79.88, 79.72, 28.91, 33.69, 16.20, 0.18519, 3.9.2015 13:3:33, 1441285413, 
79.71, 79.60, 29.69, 33.59, 16.20, 0.18668, 3.9.2015 13:3:34, 1441285414, 
79.83, 79.40, 29.00, 33.50, 16.23, 0.18508, 3.9.2015 13:3:35, 1441285415, 
80.13, 78.92, 28.91, 33.98, 16.20, 0.18516, 3.9.2015 13:3:36, 1441285416, 
80.06, 79.44, 29.20, 34.18, 16.21, 0.18431, 3.9.2015 13:3:37, 1441285417, 
79.95, 79.12, 29.00, 33.89, 16.20, 0.18510, 3.9.2015 13:3:38, 1441285418, 
79.73, 79.45, 28.81, 33.89, 16.20, 0.18697, 3.9.2015 13:3:39, 1441285419, 
79.82, 79.76, 29.30, 34.18, 16.21, 0.18557, 3.9.2015 13:3:41, 1441285421, 
79.82, 79.99, 28.91, 33.50, 16.21, 0.18748, 3.9.2015 13:3:42, 1441285422, 
79.92, 79.94, 29.39, 33.79, 16.20, 0.18717, 3.9.2015 13:3:43, 1441285423, 
79.75, 79.92, 29.49, 33.79, 16.21, 0.18434, 3.9.2015 13:3:44, 1441285424, 
79.80, 79.49, 29.59, 33.69, 16.20, 0.18636, 3.9.2015 13:3:45, 1441285425, 
79.68, 79.27, 28.81, 33.98, 16.17, 0.18679, 3.9.2015 13:3:46, 1441285426, 
79.93, 79.44, 28.81, 33.79, 16.19, 0.18703, 3.9.2015 13:3:48, 1441285428, 
79.82, 80.16, 29.30, 33.59, 16.18, 0.18633, 3.9.2015 13:3:49, 1441285429, 
79.92, 79.59, 29.30, 33.98, 16.19, 0.18661, 3.9.2015 13:3:50, 1441285430, 
79.82, 79.70, 29.10, 34.08, 16.20, 0.18576, 3.9.2015 13:3:51, 1441285431, 
79.83, 79.73, 28.71, 33.98, 16.20, 0.18624, 3.9.2015 13:3:52, 1441285432, 
79.68, 79.38, 29.49, 33.89, 16.22, 0.18712, 3.9.2015 13:3:53, 1441285433, 
80.11, 78.76, 28.61, 33.89, 16.21, 0.18707, 3.9.2015 13:3:54, 1441285434, 
79.77, 78.63, 29.00, 33.69, 16.21, 0.18681, 3.9.2015 13:3:56, 1441285436, 
79.79, 78.90, 29.00, 33.69, 16.22, 0.18804, 3.9.2015 13:3:57, 1441285437, 
79.91, 79.71, 29.59, 33.79, 16.22, 0.18649, 3.9.2015 13:3:58, 1441285438, 
79.83, 79.15, 29.00, 33.89, 16.22, 0.18650, 3.9.2015 13:3:59, 1441285439, 
79.89, 78.81, 29.10, 33.69, 16.20, 0.18723, 3.9.2015 13:4:0, 1441285440, 
79.89, 79.14, 29.20, 33.30, 16.22, 0.18775, 3.9.2015 13:4:1, 1441285441, 
79.96, 79.41, 29.49, 33.69, 16.23, 0.18869, 3.9.2015 13:4:3, 1441285443, 
80.00, 79.26, 29.39, 34.18, 16.22, 0.18703, 3.9.2015 13:4:4, 1441285444, 
79.66, 79.30, 28.52, 33.40, 16.19, 0.18589, 3.9.2015 13:4:5, 1441285445, 
79.93, 79.54, 29.00, 33.89, 16.21, 0.18688, 3.9.2015 13:4:6, 1441285446, 
80.06, 79.48, 28.81, 34.08, 16.22, 0.18599, 3.9.2015 13:4:7, 1441285447, 
80.10, 80.47, 28.61, 33.98, 16.22, 0.18481, 3.9.2015 13:4:8, 1441285448, 
80.06, 80.85, 29.00, 33.59, 16.21, 0.18715, 3.9.2015 13:4:9, 1441285449, 
79.94, 80.65, 28.91, 33.98, 16.22, 0.18685, 3.9.2015 13:4:11, 1441285451, 
79.86, 80.70, 29.69, 33.69, 16.22, 0.18600, 3.9.2015 13:4:12, 1441285452, 
79.86, 80.35, 28.61, 33.89, 16.23, 0.18565, 3.9.2015 13:4:13, 1441285453, 
79.93, 80.56, 29.10, 33.69, 16.21, 0.18674, 3.9.2015 13:4:14, 1441285454, 
80.03, 80.71, 29.30, 33.98, 16.22, 0.18626, 3.9.2015 13:4:15, 1441285455, 
79.96, 81.38, 29.20, 34.18, 16.24, 0.18731, 3.9.2015 13:4:16, 1441285456, 
80.30, 81.96, 29.20, 33.79, 16.22, 0.18732, 3.9.2015 13:4:18, 1441285458, 
80.00, 81.62, 28.81, 34.08, 16.21, 0.18595, 3.9.2015 13:4:19, 1441285459, 
79.89, 81.17, 28.91, 33.50, 16.23, 0.18731, 3.9.2015 13:4:20, 1441285460, 
79.98, 80.80, 29.20, 34.28, 16.22, 0.18669, 3.9.2015 13:4:21, 1441285461, 
80.01, 80.99, 29.20, 33.79, 16.23, 0.18822, 3.9.2015 13:4:22, 1441285462, 
80.03, 81.07, 29.10, 34.18, 16.23, 0.18820, 3.9.2015 13:4:23, 1441285463, 
79.85, 81.24, 29.20, 33.30, 16.23, 0.18642, 3.9.2015 13:4:25, 1441285465, 
79.95, 80.92, 28.61, 34.18, 16.20, 0.18818, 3.9.2015 13:4:26, 1441285466, 
79.93, 80.72, 29.10, 33.79, 16.20, 0.18695, 3.9.2015 13:4:27, 1441285467, 
79.98, 80.71, 28.91, 34.18, 16.22, 0.18714, 3.9.2015 13:4:28, 1441285468, 
79.84, 80.58, 28.91, 34.57, 16.22, 0.18730, 3.9.2015 13:4:29, 1441285469, 
80.19, 80.50, 29.00, 33.59, 16.20, 0.18707, 3.9.2015 13:4:30, 1441285470, 
80.11, 79.98, 28.81, 34.28, 16.21, 0.18805, 3.9.2015 13:4:31, 1441285471, 
79.90, 79.96, 29.10, 34.18, 16.23, 0.18744, 3.9.2015 13:4:33, 1441285473, 
79.91, 79.60, 28.71, 34.08, 16.23, 0.18865, 3.9.2015 13:4:34, 1441285474, 
79.87, 79.65, 29.00, 34.28, 16.22, 0.18727, 3.9.2015 13:4:35, 1441285475, 
80.07, 79.59, 29.49, 34.08, 16.22, 0.18625, 3.9.2015 13:4:36, 1441285476, 
79.95, 79.62, 29.10, 33.59, 16.23, 0.18775, 3.9.2015 13:4:37, 1441285477, 
80.07, 80.04, 29.30, 33.79, 16.23, 0.18760, 3.9.2015 13:4:38, 1441285478, 
80.02, 80.21, 29.30, 33.79, 16.22, 0.18772, 3.9.2015 13:4:40, 1441285480, 
79.87, 80.22, 28.61, 34.08, 16.22, 0.18721, 3.9.2015 13:4:41, 1441285481, 
79.88, 79.59, 29.10, 33.40, 16.23, 0.18760, 3.9.2015 13:4:42, 1441285482, 
79.99, 80.05, 29.20, 34.08, 16.21, 0.18764, 3.9.2015 13:4:43, 1441285483, 
80.03, 79.86, 29.10, 34.08, 16.21, 0.18814, 3.9.2015 13:4:44, 1441285484, 
80.12, 79.57, 28.81, 34.28, 16.21, 0.18904, 3.9.2015 13:4:45, 1441285485, 
79.95, 79.63, 28.81, 33.98, 16.22, 0.18786, 3.9.2015 13:4:46, 1441285486, 
80.16, 79.41, 29.30, 34.18, 16.23, 0.18749, 3.9.2015 13:4:48, 1441285488, 
80.19, 79.18, 29.39, 33.69, 16.18, 0.18755, 3.9.2015 13:4:49, 1441285489, 
80.03, 79.23, 29.10, 34.08, 16.19, 0.18861, 3.9.2015 13:4:50, 1441285490, 
80.06, 79.37, 28.22, 34.18, 16.20, 0.18832, 3.9.2015 13:4:51, 1441285491, 
80.11, 79.17, 29.30, 33.50, 16.21, 0.18924, 3.9.2015 13:4:52, 1441285492, 
79.87, 79.57, 29.39, 33.40, 16.21, 0.18817, 3.9.2015 13:4:53, 1441285493, 
80.10, 79.93, 28.81, 33.79, 16.19, 0.18828, 3.9.2015 13:4:55, 1441285495, 
80.21, 79.98, 29.30, 33.69, 16.20, 0.18836, 3.9.2015 13:4:56, 1441285496, 
79.93, 79.68, 28.71, 34.67, 16.23, 0.18772, 3.9.2015 13:4:57, 1441285497, 
80.18, 79.52, 28.61, 34.18, 16.22, 0.18765, 3.9.2015 13:4:58, 1441285498, 
80.09, 79.27, 29.20, 33.89, 16.21, 0.18787, 3.9.2015 13:4:59, 1441285499, 
80.15, 79.13, 29.10, 34.18, 16.21, 0.18669, 3.9.2015 13:5:0, 1441285500, 
80.38, 78.88, 28.81, 33.59, 16.21, 0.18786, 3.9.2015 13:5:1, 1441285501, 
80.19, 78.88, 28.81, 33.79, 16.22, 0.18755, 3.9.2015 13:5:3, 1441285503, 
79.93, 78.28, 29.10, 33.50, 16.20, 0.18724, 3.9.2015 13:5:4, 1441285504, 
80.31, 78.19, 28.91, 34.38, 16.20, 0.18788, 3.9.2015 13:5:5, 1441285505, 
80.26, 77.69, 28.52, 34.08, 16.20, 0.18816, 3.9.2015 13:5:6, 1441285506, 
80.30, 78.02, 28.61, 33.69, 16.23, 0.18657, 3.9.2015 13:5:7, 1441285507, 
80.45, 77.70, 28.71, 33.69, 16.19, 0.18772, 3.9.2015 13:5:8, 1441285508, 
80.15, 77.36, 29.00, 33.89, 16.18, 0.18713, 3.9.2015 13:5:10, 1441285510, 
80.23, 77.31, 28.91, 33.89, 16.18, 0.18938, 3.9.2015 13:5:11, 1441285511, 
80.25, 77.50, 28.91, 33.79, 16.20, 0.18723, 3.9.2015 13:5:12, 1441285512, 
80.17, 76.81, 28.71, 33.79, 16.21, 0.18902, 3.9.2015 13:5:13, 1441285513, 
80.00, 77.30, 28.91, 34.08, 16.20, 0.18722, 3.9.2015 13:5:14, 1441285514, 
80.25, 77.46, 28.91, 34.08, 16.20, 0.18621, 3.9.2015 13:5:15, 1441285515, 
80.40, 77.64, 28.71, 33.98, 16.22, 0.18680, 3.9.2015 13:5:17, 1441285517, 
80.23, 77.46, 28.61, 33.69, 16.20, 0.18641, 3.9.2015 13:5:18, 1441285518, 
79.84, 77.71, 29.20, 33.89, 16.21, 0.18751, 3.9.2015 13:5:19, 1441285519, 
80.21, 77.59, 28.61, 34.08, 16.21, 0.18696, 3.9.2015 13:5:20, 1441285520, 
80.24, 77.76, 28.61, 34.38, 16.19, 0.18678, 3.9.2015 13:5:21, 1441285521, 
80.35, 78.19, 28.81, 33.69, 16.21, 0.18588, 3.9.2015 13:5:22, 1441285522, 
80.07, 78.11, 28.32, 33.79, 16.22, 0.18641, 3.9.2015 13:5:23, 1441285523, 
80.37, 79.06, 28.81, 33.50, 16.19, 0.18765, 3.9.2015 13:5:25, 1441285525, 
80.27, 79.11, 28.71, 33.89, 16.18, 0.18837, 3.9.2015 13:5:26, 1441285526, 
80.41, 79.15, 29.30, 33.59, 16.18, 0.18834, 3.9.2015 13:5:27, 1441285527, 
80.20, 79.64, 29.00, 34.08, 16.18, 0.18755, 3.9.2015 13:5:28, 1441285528, 
80.53, 79.92, 28.61, 33.89, 16.19, 0.18825, 3.9.2015 13:5:29, 1441285529, 
80.33, 80.08, 29.39, 33.69, 16.18, 0.18806, 3.9.2015 13:5:30, 1441285530, 
80.23, 80.12, 29.20, 33.20, 16.16, 0.18714, 3.9.2015 13:5:32, 1441285532, 
80.29, 80.22, 28.71, 34.08, 16.19, 0.18909, 3.9.2015 13:5:33, 1441285533, 
80.24, 79.80, 28.42, 33.79, 16.21, 0.18876, 3.9.2015 13:5:34, 1441285534, 
80.40, 79.56, 29.00, 33.79, 16.20, 0.18865, 3.9.2015 13:5:35, 1441285535, 
80.15, 79.89, 29.10, 34.38, 16.19, 0.18910, 3.9.2015 13:5:36, 1441285536, 
80.38, 79.72, 29.10, 33.79, 16.20, 0.18741, 3.9.2015 13:5:37, 1441285537, 
80.15, 79.88, 28.81, 33.89, 16.21, 0.18740, 3.9.2015 13:5:38, 1441285538, 
80.12, 80.24, 29.00, 33.79, 16.19, 0.18859, 3.9.2015 13:5:40, 1441285540, 
80.07, 80.54, 28.52, 33.59, 16.18, 0.18736, 3.9.2015 13:5:41, 1441285541, 
80.10, 80.11, 28.42, 33.98, 16.19, 0.18761, 3.9.2015 13:5:42, 1441285542, 
80.27, 80.03, 28.71, 33.79, 16.21, 0.18660, 3.9.2015 13:5:43, 1441285543, 
80.53, 79.98, 29.20, 33.11, 16.19, 0.18693, 3.9.2015 13:5:44, 1441285544, 
80.20, 79.73, 28.71, 33.89, 16.17, 0.18782, 3.9.2015 13:5:45, 1441285545, 
80.21, 79.83, 28.61, 33.30, 16.20, 0.18845, 3.9.2015 13:5:47, 1441285547, 
80.42, 79.23, 29.00, 34.08, 16.18, 0.18774, 3.9.2015 13:5:48, 1441285548, 
80.49, 79.77, 28.71, 33.69, 16.18, 0.18633, 3.9.2015 13:5:49, 1441285549, 
80.66, 79.46, 29.49, 33.30, 16.17, 0.18679, 3.9.2015 13:5:50, 1441285550, 
80.48, 79.93, 29.20, 33.69, 16.20, 0.18555, 3.9.2015 13:5:51, 1441285551, 
80.39, 80.13, 28.91, 34.08, 16.19, 0.18638, 3.9.2015 13:5:52, 1441285552, 
80.21, 80.09, 28.81, 33.98, 16.18, 0.18660, 3.9.2015 13:5:53, 1441285553, 
80.22, 79.82, 28.91, 33.89, 16.20, 0.18672, 3.9.2015 13:5:55, 1441285555, 
80.45, 79.64, 28.42, 33.89, 16.21, 0.18778, 3.9.2015 13:5:56, 1441285556, 
80.46, 79.93, 28.52, 33.40, 16.20, 0.18768, 3.9.2015 13:5:57, 1441285557, 
80.32, 79.90, 29.10, 33.59, 16.18, 0.18751, 3.9.2015 13:5:58, 1441285558, 
80.44, 80.29, 28.52, 33.69, 16.21, 0.18785, 3.9.2015 13:5:59, 1441285559, 
80.26, 80.54, 28.91, 34.47, 16.19, 0.18603, 3.9.2015 13:6:0, 1441285560, 
80.44, 80.89, 29.00, 33.98, 16.18, 0.18703, 3.9.2015 13:6:2, 1441285562, 
80.43, 81.53, 28.81, 33.30, 16.19, 0.18820, 3.9.2015 13:6:3, 1441285563, 
80.27, 80.92, 28.52, 34.28, 16.20, 0.18656, 3.9.2015 13:6:4, 1441285564, 
80.53, 80.45, 29.00, 33.98, 16.19, 0.18735, 3.9.2015 13:6:5, 1441285565, 
80.44, 79.37, 28.81, 34.38, 16.18, 0.18821, 3.9.2015 13:6:6, 1441285566, 
80.29, 79.90, 28.61, 34.08, 16.21, 0.18675, 3.9.2015 13:6:7, 1441285567, 
80.39, 79.82, 29.00, 33.89, 16.20, 0.18758, 3.9.2015 13:6:9, 1441285569, 
80.10, 79.98, 28.52, 34.08, 16.19, 0.18734, 3.9.2015 13:6:10, 1441285570, 
80.45, 80.21, 29.10, 33.69, 16.19, 0.18644, 3.9.2015 13:6:11, 1441285571, 
80.57, 80.46, 28.61, 33.89, 16.20, 0.18849, 3.9.2015 13:6:12, 1441285572, 
80.32, 80.20, 28.71, 33.69, 16.19, 0.18736, 3.9.2015 13:6:13, 1441285573, 
80.54, 80.27, 28.91, 33.59, 16.20, 0.18632, 3.9.2015 13:6:14, 1441285574, 
80.62, 80.81, 28.71, 34.28, 16.23, 0.18777, 3.9.2015 13:6:15, 1441285575, 
80.45, 80.83, 28.91, 33.69, 16.21, 0.18597, 3.9.2015 13:6:17, 1441285577, 
80.34, 81.50, 28.81, 33.40, 16.20, 0.18791, 3.9.2015 13:6:18, 1441285578, 
80.51, 81.53, 28.52, 33.89, 16.22, 0.18878, 3.9.2015 13:6:19, 1441285579, 
80.57, 81.41, 28.71, 34.18, 16.21, 0.18739, 3.9.2015 13:6:20, 1441285580, 
80.30, 81.54, 28.52, 34.08, 16.19, 0.18754, 3.9.2015 13:6:21, 1441285581, 
80.36, 81.20, 28.52, 33.98, 16.23, 0.18771, 3.9.2015 13:6:22, 1441285582, 
80.22, 80.79, 28.52, 34.08, 16.22, 0.18755, 3.9.2015 13:6:24, 1441285584, 
80.48, 80.52, 28.81, 34.18, 16.17, 0.18773, 3.9.2015 13:6:25, 1441285585, 
80.38, 80.93, 28.32, 34.28, 16.20, 0.18782, 3.9.2015 13:6:26, 1441285586, 
80.43, 80.79, 28.71, 33.69, 16.22, 0.18788, 3.9.2015 13:6:27, 1441285587, 
80.50, 80.31, 28.71, 33.89, 16.18, 0.18643, 3.9.2015 13:6:28, 1441285588, 
80.73, 79.44, 28.91, 33.69, 16.20, 0.18714, 3.9.2015 13:6:29, 1441285589, 
80.66, 79.48, 28.52, 33.40, 16.20, 0.18775, 3.9.2015 13:6:30, 1441285590, 
80.66, 78.83, 29.10, 33.79, 16.19, 0.18736, 3.9.2015 13:6:32, 1441285592, 
80.48, 79.25, 28.81, 33.79, 16.21, 0.18654, 3.9.2015 13:6:33, 1441285593, 
80.36, 80.12, 28.71, 33.50, 16.22, 0.18796, 3.9.2015 13:6:34, 1441285594, 
80.67, 79.48, 29.00, 33.98, 16.21, 0.18585, 3.9.2015 13:6:35, 1441285595, 
80.70, 79.30, 28.91, 33.79, 16.18, 0.18721, 3.9.2015 13:6:36, 1441285596, 
80.51, 78.60, 28.81, 33.98, 16.22, 0.18756, 3.9.2015 13:6:37, 1441285597, 
80.39, 78.72, 28.61, 33.50, 16.20, 0.18780, 3.9.2015 13:6:39, 1441285599, 
80.37, 78.42, 28.42, 34.08, 16.20, 0.18702, 3.9.2015 13:6:40, 1441285600, 
80.54, 77.98, 28.52, 34.28, 16.22, 0.18872, 3.9.2015 13:6:41, 1441285601, 
80.59, 78.83, 28.81, 34.77, 16.20, 0.18685, 3.9.2015 13:6:42, 1441285602, 
80.64, 78.50, 28.81, 33.79, 16.20, 0.18612, 3.9.2015 13:6:43, 1441285603, 
80.72, 78.66, 29.10, 33.98, 16.20, 0.18737, 3.9.2015 13:6:44, 1441285604, 
80.47, 78.44, 28.71, 33.98, 16.20, 0.18734, 3.9.2015 13:6:45, 1441285605, 
80.50, 78.23, 28.12, 34.18, 16.18, 0.18665, 3.9.2015 13:6:47, 1441285607, 
80.62, 78.42, 28.91, 33.79, 16.19, 0.18682, 3.9.2015 13:6:48, 1441285608, 
80.42, 78.47, 28.52, 34.18, 16.19, 0.18814, 3.9.2015 13:6:49, 1441285609, 
80.38, 78.49, 28.71, 33.79, 16.17, 0.18673, 3.9.2015 13:6:50, 1441285610, 
80.53, 79.04, 28.81, 33.50, 16.20, 0.18799, 3.9.2015 13:6:51, 1441285611, 
80.60, 79.55, 28.32, 34.28, 16.20, 0.18722, 3.9.2015 13:6:52, 1441285612, 
80.56, 79.20, 28.42, 33.98, 16.19, 0.18657, 3.9.2015 13:6:54, 1441285614, 
80.54, 78.84, 28.52, 33.79, 16.20, 0.18608, 3.9.2015 13:6:55, 1441285615, 
80.58, 79.28, 28.91, 33.50, 16.21, 0.18574, 3.9.2015 13:6:56, 1441285616, 
80.53, 79.38, 28.81, 33.69, 16.19, 0.18749, 3.9.2015 13:6:57, 1441285617, 
80.62, 78.82, 29.10, 33.79, 16.20, 0.18670, 3.9.2015 13:6:58, 1441285618, 
80.47, 78.54, 28.61, 33.59, 16.21, 0.18566, 3.9.2015 13:6:59, 1441285619, 
80.78, 78.95, 28.22, 33.50, 16.18, 0.18696, 3.9.2015 13:7:1, 1441285621, 
80.63, 78.95, 28.12, 33.30, 16.19, 0.18655, 3.9.2015 13:7:2, 1441285622, 
80.65, 78.72, 29.00, 34.38, 16.20, 0.18500, 3.9.2015 13:7:3, 1441285623, 
80.63, 78.71, 28.71, 33.98, 16.18, 0.18680, 3.9.2015 13:7:4, 1441285624, 
80.55, 78.20, 28.52, 33.59, 16.19, 0.18645, 3.9.2015 13:7:5, 1441285625, 
80.58, 78.92, 28.32, 33.50, 16.20, 0.18633, 3.9.2015 13:7:6, 1441285626, 
80.67, 78.81, 29.10, 33.59, 16.19, 0.18598, 3.9.2015 13:7:7, 1441285627, 
80.54, 79.05, 28.81, 33.79, 16.20, 0.18696, 3.9.2015 13:7:9, 1441285629, 
80.67, 79.28, 28.61, 33.79, 16.19, 0.18598, 3.9.2015 13:7:10, 1441285630, 
80.51, 79.40, 29.00, 34.08, 16.19, 0.18562, 3.9.2015 13:7:11, 1441285631, 
80.66, 79.11, 29.00, 33.50, 16.20, 0.18633, 3.9.2015 13:7:12, 1441285632, 
80.52, 79.87, 28.91, 33.40, 16.20, 0.18796, 3.9.2015 13:7:13, 1441285633, 
80.44, 79.62, 29.10, 33.59, 16.18, 0.18836, 3.9.2015 13:7:14, 1441285634, 
80.57, 79.39, 28.52, 33.89, 16.19, 0.18656, 3.9.2015 13:7:16, 1441285636, 
80.69, 79.73, 28.91, 33.98, 16.19, 0.18548, 3.9.2015 13:7:17, 1441285637, 
80.81, 80.14, 28.81, 33.79, 16.18, 0.18706, 3.9.2015 13:7:18, 1441285638, 
80.68, 79.91, 28.52, 33.30, 16.20, 0.18752, 3.9.2015 13:7:19, 1441285639, 
80.63, 80.14, 28.81, 33.40, 16.20, 0.18730, 3.9.2015 13:7:20, 1441285640, 
80.73, 80.47, 28.71, 33.69, 16.19, 0.18835, 3.9.2015 13:7:21, 1441285641, 
80.65, 80.60, 29.20, 33.59, 16.20, 0.18730, 3.9.2015 13:7:22, 1441285642, 
80.81, 80.40, 29.00, 33.30, 16.22, 0.18727, 3.9.2015 13:7:24, 1441285644, 
80.69, 79.88, 28.61, 33.40, 16.19, 0.18629, 3.9.2015 13:7:25, 1441285645, 
80.70, 79.73, 28.61, 33.98, 16.20, 0.18646, 3.9.2015 13:7:26, 1441285646, 
80.71, 79.67, 28.22, 33.89, 16.20, 0.18732, 3.9.2015 13:7:27, 1441285647, 
80.63, 79.19, 28.91, 33.98, 16.16, 0.18596, 3.9.2015 13:7:28, 1441285648, 
80.96, 78.32, 28.91, 33.40, 16.19, 0.18804, 3.9.2015 13:7:29, 1441285649, 
80.83, 78.48, 28.52, 33.69, 16.19, 0.18710, 3.9.2015 13:7:31, 1441285651, 
80.38, 78.25, 29.00, 33.40, 16.19, 0.18642, 3.9.2015 13:7:32, 1441285652, 
81.07, 78.49, 28.52, 33.69, 16.20, 0.18554, 3.9.2015 13:7:33, 1441285653, 
80.78, 78.79, 28.91, 33.59, 16.20, 0.18726, 3.9.2015 13:7:34, 1441285654, 
80.82, 78.47, 29.00, 33.40, 16.19, 0.18752, 3.9.2015 13:7:35, 1441285655, 
80.61, 78.61, 28.52, 33.69, 16.20, 0.18751, 3.9.2015 13:7:36, 1441285656, 
80.91, 78.55, 28.52, 33.50, 16.21, 0.18625, 3.9.2015 13:7:37, 1441285657, 
80.80, 79.62, 28.71, 33.01, 16.18, 0.18880, 3.9.2015 13:7:39, 1441285659, 
80.71, 79.70, 29.10, 33.69, 16.19, 0.18686, 3.9.2015 13:7:40, 1441285660, 
80.44, 78.84, 28.61, 33.69, 16.20, 0.18752, 3.9.2015 13:7:41, 1441285661, 
80.68, 78.67, 28.52, 33.59, 16.18, 0.18681, 3.9.2015 13:7:42, 1441285662, 
80.57, 77.96, 28.61, 33.59, 16.18, 0.18860, 3.9.2015 13:7:43, 1441285663, 
80.73, 77.89, 28.42, 33.69, 16.18, 0.18718, 3.9.2015 13:7:44, 1441285664, 
80.78, 77.90, 28.81, 33.40, 16.16, 0.18752, 3.9.2015 13:7:46, 1441285666, 
80.71, 78.20, 28.42, 33.89, 16.18, 0.18726, 3.9.2015 13:7:47, 1441285667, 
81.05, 78.21, 28.52, 33.50, 16.18, 0.18713, 3.9.2015 13:7:48, 1441285668, 
80.79, 78.07, 28.22, 33.01, 16.16, 0.18663, 3.9.2015 13:7:49, 1441285669, 
80.84, 78.75, 28.61, 33.01, 16.17, 0.18827, 3.9.2015 13:7:50, 1441285670, 
80.67, 78.52, 28.71, 33.50, 16.18, 0.18564, 3.9.2015 13:7:51, 1441285671, 
80.75, 78.33, 28.91, 33.40, 16.17, 0.18837, 3.9.2015 13:7:53, 1441285673, 
81.04, 78.43, 28.91, 33.89, 16.18, 0.18571, 3.9.2015 13:7:54, 1441285674, 
80.88, 78.81, 28.81, 33.40, 16.20, 0.18724, 3.9.2015 13:7:55, 1441285675, 
80.77, 79.50, 28.91, 33.30, 16.17, 0.18767, 3.9.2015 13:7:56, 1441285676, 
80.80, 79.65, 28.42, 33.79, 16.19, 0.18818, 3.9.2015 13:7:57, 1441285677, 
80.60, 79.59, 28.61, 33.30, 16.19, 0.18773, 3.9.2015 13:7:58, 1441285678, 
80.89, 79.73, 28.52, 33.79, 16.15, 0.18743, 3.9.2015 13:7:59, 1441285679, 
80.80, 79.79, 28.32, 33.01, 16.14, 0.18657, 3.9.2015 13:8:1, 1441285681, 
81.06, 79.79, 28.71, 33.69, 16.18, 0.18831, 3.9.2015 13:8:2, 1441285682, 
80.79, 80.51, 28.52, 33.79, 16.15, 0.18733, 3.9.2015 13:8:3, 1441285683, 
80.67, 79.82, 28.61, 33.69, 16.17, 0.18702, 3.9.2015 13:8:4, 1441285684, 
80.84, 80.27, 28.81, 33.50, 16.16, 0.18669, 3.9.2015 13:8:5, 1441285685, 
80.90, 79.65, 28.03, 33.69, 16.14, 0.18560, 3.9.2015 13:8:6, 1441285686, 
80.79, 79.34, 28.61, 33.11, 16.14, 0.18708, 3.9.2015 13:8:8, 1441285688, 
80.75, 79.55, 28.52, 33.30, 16.13, 0.18688, 3.9.2015 13:8:9, 1441285689, 
80.95, 79.30, 28.12, 33.89, 16.16, 0.18770, 3.9.2015 13:8:10, 1441285690, 
80.80, 79.32, 28.42, 33.89, 16.13, 0.18568, 3.9.2015 13:8:11, 1441285691, 
80.87, 79.21, 28.32, 34.18, 16.17, 0.18809, 3.9.2015 13:8:12, 1441285692, 
81.04, 78.68, 28.42, 33.20, 16.19, 0.18718, 3.9.2015 13:8:13, 1441285693, 
80.82, 78.72, 28.71, 33.30, 16.15, 0.18524, 3.9.2015 13:8:14, 1441285694, 
80.71, 78.57, 28.81, 33.79, 16.17, 0.18495, 3.9.2015 13:8:16, 1441285696, 
80.90, 78.51, 28.71, 33.40, 16.18, 0.18818, 3.9.2015 13:8:17, 1441285697, 
80.97, 78.15, 28.42, 33.20, 16.17, 0.18663, 3.9.2015 13:8:18, 1441285698, 
80.92, 77.80, 28.52, 33.79, 16.18, 0.18657, 3.9.2015 13:8:19, 1441285699, 
80.68, 77.71, 28.61, 33.69, 16.17, 0.18539, 3.9.2015 13:8:20, 1441285700, 
80.83, 77.70, 28.61, 33.79, 16.17, 0.18618, 3.9.2015 13:8:21, 1441285701, 
81.01, 77.69, 28.91, 33.98, 16.18, 0.18676, 3.9.2015 13:8:23, 1441285703, 
80.98, 77.97, 28.52, 33.30, 16.16, 0.18615, 3.9.2015 13:8:24, 1441285704, 
80.85, 78.45, 28.61, 33.20, 16.16, 0.18645, 3.9.2015 13:8:25, 1441285705, 
