temperature_bottom	temperature_top	temperature_spiral_middle_outlet	temperature_spiral_edge_outlet	voltage	current	European_standard_time_date	European_standard_time_of_day	time_t
62.67	74.53	39.75	34.67	16.73	0.1934	2.9.2015	05:33:32	1441172012
63	73.75	42.58	37.79	16.74	0.1947	2.9.2015	05:33:34	1441172014
62.86	74.85	42.48	39.94	16.74	0.19355	2.9.2015	05:33:35	1441172015
62.98	74.37	41.7	37.11	16.76	0.19379	2.9.2015	05:33:36	1441172016
62.81	74.86	41.7	38.96	16.72	0.19325	2.9.2015	05:33:37	1441172017
62.61	74.39	42.38	35.25	16.77	0.19461	2.9.2015	05:33:38	1441172018
63.19	73.91	43.36	39.65	16.73	0.19489	2.9.2015	05:33:39	1441172019
63.05	73.12	41.5	34.38	16.74	0.19436	2.9.2015	05:33:40	1441172020
62.56	74.46	41.99	38.28	16.74	0.19364	2.9.2015	05:33:42	1441172022
62.68	73.82	41.7	36.91	16.73	0.19348	2.9.2015	05:33:43	1441172023
62.16	74.79	41.02	36.13	16.77	0.19429	2.9.2015	05:33:44	1441172024
62.8	73.9	42.29	37.5	16.73	0.19318	2.9.2015	05:33:45	1441172025
62.56	74.12	43.07	39.94	16.77	0.19391	2.9.2015	05:33:46	1441172026
62.74	74.52	41.8	37.6	16.74	0.19351	2.9.2015	05:33:47	1441172027
62.94	74.87	42.68	36.43	16.75	0.19307	2.9.2015	05:33:49	1441172029
62.4	74.33	42.09	37.4	16.74	0.1933	2.9.2015	05:33:50	1441172030
62.71	73.95	42.58	38.09	16.74	0.19382	2.9.2015	05:33:51	1441172031
63.08	73.91	42.29	39.36	16.76	0.19344	2.9.2015	05:33:52	1441172032
62.45	74.71	40.72	38.77	16.73	0.19297	2.9.2015	05:33:53	1441172033
62.57	74.62	42.48	37.99	16.77	0.19365	2.9.2015	05:33:54	1441172034
63.07	74.83	43.26	34.18	16.73	0.19331	2.9.2015	05:33:56	1441172036
62.8	74.46	41.11	37.79	16.75	0.19362	2.9.2015	05:33:57	1441172037
62.82	74.37	42.68	39.16	16.74	0.19422	2.9.2015	05:33:58	1441172038
62.73	74.65	41.41	38.87	16.74	0.19347	2.9.2015	05:33:59	1441172039
62.4	74.11	41.99	38.67	16.75	0.19406	2.9.2015	05:34:00	1441172040
62.63	75.15	41.7	37.6	16.74	0.19344	2.9.2015	05:34:01	1441172041
62.32	74.07	41.89	37.89	16.76	0.19431	2.9.2015	05:34:02	1441172042
62.6	75.13	41.41	38.57	16.73	0.19439	2.9.2015	05:34:04	1441172044
62.45	74.72	41.31	37.89	16.76	0.19318	2.9.2015	05:34:05	1441172045
61.99	74.56	41.99	37.5	16.73	0.19328	2.9.2015	05:34:06	1441172046
62.38	74.02	41.41	38.18	16.76	0.19357	2.9.2015	05:34:07	1441172047
62.4	73.72	41.5	37.99	16.73	0.19372	2.9.2015	05:34:08	1441172048
61.51	74.68	41.89	36.62	16.75	0.19395	2.9.2015	05:34:09	1441172049
62.75	75.2	43.46	34.28	16.74	0.19425	2.9.2015	05:34:11	1441172051
62.8	74.2	43.95	39.65	16.74	0.19341	2.9.2015	05:34:12	1441172052
62.61	74.37	40.63	39.06	16.76	0.1937	2.9.2015	05:34:13	1441172053
63.03	74.42	41.7	39.26	16.75	0.19389	2.9.2015	05:34:14	1441172054
62.59	74.3	40.53	37.79	16.75	0.1941	2.9.2015	05:34:15	1441172055
62.31	73.96	42.87	35.25	16.74	0.19362	2.9.2015	05:34:16	1441172056
63.08	73.9	42.97	39.45	16.76	0.19383	2.9.2015	05:34:17	1441172057
62.18	74.13	43.65	38.96	16.73	0.19474	2.9.2015	05:34:19	1441172059
62.07	74.38	43.75	39.36	16.77	0.19458	2.9.2015	05:34:20	1441172060
62.35	74.08	41.89	38.87	16.74	0.194	2.9.2015	05:34:21	1441172061
62.13	73.72	43.46	39.45	16.77	0.19384	2.9.2015	05:34:22	1441172062
63.08	74.06	43.65	39.16	16.74	0.19406	2.9.2015	05:34:23	1441172063
62.22	74.48	42.87	35.64	16.74	0.19394	2.9.2015	05:34:24	1441172064
63.34	74.15	42.29	35.25	16.74	0.19402	2.9.2015	05:34:26	1441172066
62.3	75.23	41.5	35.35	16.74	0.19445	2.9.2015	05:34:27	1441172067
62.33	74.03	43.46	37.89	16.75	0.19455	2.9.2015	05:34:28	1441172068
62.65	74.03	40.23	35.55	16.74	0.19359	2.9.2015	05:34:29	1441172069
63.34	74.04	42.77	37.3	16.75	0.19414	2.9.2015	05:34:30	1441172070
62.07	74.11	41.41	36.91	16.75	0.19398	2.9.2015	05:34:31	1441172071
62.41	73.91	41.31	36.62	16.77	0.19334	2.9.2015	05:34:32	1441172072
62.48	73.79	42.29	38.38	16.75	0.19346	2.9.2015	05:34:34	1441172074
62.88	73.78	41.02	36.62	16.77	0.19407	2.9.2015	05:34:35	1441172075
62.64	73.77	42.29	38.77	16.76	0.19375	2.9.2015	05:34:36	1441172076
63.11	73.81	42.97	37.89	16.78	0.19357	2.9.2015	05:34:37	1441172077
62.51	73.93	41.99	37.11	16.75	0.19431	2.9.2015	05:34:38	1441172078
62.77	74.2	41.8	38.48	16.76	0.19347	2.9.2015	05:34:39	1441172079
62.09	73.96	42.48	37.4	16.75	0.19314	2.9.2015	05:34:41	1441172081
62.72	74.1	42.19	37.7	16.79	0.19374	2.9.2015	05:34:42	1441172082
62.29	74.23	41.6	38.09	16.76	0.19354	2.9.2015	05:34:43	1441172083
62.35	73.5	41.89	37.89	16.78	0.19269	2.9.2015	05:34:44	1441172084
62.27	73.54	42.38	37.7	16.74	0.19412	2.9.2015	05:34:45	1441172085
62.22	73.53	41.7	36.82	16.78	0.194	2.9.2015	05:34:46	1441172086
62.73	73.71	42.29	36.72	16.74	0.19389	2.9.2015	05:34:48	1441172088
62.01	73.66	42.29	35.55	16.77	0.19468	2.9.2015	05:34:49	1441172089
62.48	73.92	42.09	38.28	16.76	0.1928	2.9.2015	05:34:50	1441172090
62.38	74.05	41.99	39.36	16.76	0.19406	2.9.2015	05:34:51	1441172091
62.62	73.48	43.36	37.11	16.75	0.19369	2.9.2015	05:34:52	1441172092
62.54	74.21	40.43	38.18	16.74	0.19433	2.9.2015	05:34:53	1441172093
62.61	74.38	41.6	38.96	16.78	0.19344	2.9.2015	05:34:54	1441172094
63.12	73.01	41.99	37.3	16.75	0.19302	2.9.2015	05:34:56	1441172096
62.35	73.79	41.89	37.01	16.77	0.19459	2.9.2015	05:34:57	1441172097
62.59	74.31	42.68	35.45	16.74	0.19331	2.9.2015	05:34:58	1441172098
62.65	74.14	41.7	38.57	16.77	0.19411	2.9.2015	05:34:59	1441172099
62.8	73.83	42.68	39.84	16.74	0.19377	2.9.2015	05:35:00	1441172100
62.34	74.28	41.8	37.5	16.77	0.19408	2.9.2015	05:35:01	1441172101
62.63	73.92	42.68	37.5	16.75	0.19435	2.9.2015	05:35:03	1441172103
62.48	74.22	42.58	38.96	16.77	0.19324	2.9.2015	05:35:04	1441172104
63.03	73.8	42.29	38.18	16.75	0.19342	2.9.2015	05:35:05	1441172105
62.21	74.05	43.46	39.26	16.74	0.19395	2.9.2015	05:35:06	1441172106
62.59	74.32	42.19	36.82	16.78	0.1941	2.9.2015	05:35:07	1441172107
62.35	74.43	42.48	38.18	16.75	0.19419	2.9.2015	05:35:08	1441172108
62.37	73.79	42.29	39.26	16.78	0.19387	2.9.2015	05:35:09	1441172109
62.74	74.05	42.68	37.99	16.76	0.19331	2.9.2015	05:35:11	1441172111
62.54	73.82	42.77	36.52	16.75	0.19349	2.9.2015	05:35:12	1441172112
62.49	73.96	41.31	37.89	16.77	0.19452	2.9.2015	05:35:13	1441172113
62.71	74.49	43.16	38.48	16.74	0.19374	2.9.2015	05:35:14	1441172114
62.44	74.29	42.77	37.4	16.78	0.19376	2.9.2015	05:35:15	1441172115
62.74	74.55	42.87	38.38	16.76	0.19444	2.9.2015	05:35:16	1441172116
62.54	73.95	42.48	38.09	16.77	0.1938	2.9.2015	05:35:18	1441172118
62.67	74.57	43.16	38.18	16.77	0.19405	2.9.2015	05:35:19	1441172119
62.07	74.6	40.82	37.5	16.73	0.19446	2.9.2015	05:35:20	1441172120
62.38	73.69	43.85	37.79	16.75	0.19493	2.9.2015	05:35:21	1441172121
62.4	74.41	41.89	37.89	16.73	0.19482	2.9.2015	05:35:22	1441172122
61.87	74.49	41.99	37.21	16.71	0.19497	2.9.2015	05:35:23	1441172123
61.91	74.27	42.19	37.79	16.75	0.19458	2.9.2015	05:35:24	1441172124
62.4	74.94	41.99	37.99	16.76	0.19306	2.9.2015	05:35:26	1441172126
62.67	74.59	42.87	39.06	16.78	0.19294	2.9.2015	05:35:27	1441172127
62.65	74.74	42.87	37.7	16.76	0.19371	2.9.2015	05:35:28	1441172128
62.57	74.83	42.87	37.79	16.79	0.19354	2.9.2015	05:35:29	1441172129
62.68	74.84	41.8	38.77	16.77	0.19348	2.9.2015	05:35:30	1441172130
62.88	74.77	41.6	37.6	16.78	0.19324	2.9.2015	05:35:31	1441172131
62.59	74.85	43.16	37.3	16.78	0.19328	2.9.2015	05:35:33	1441172133
62.71	75.15	42.29	37.7	16.76	0.19379	2.9.2015	05:35:34	1441172134
62.55	75.13	42.68	38.38	16.79	0.19353	2.9.2015	05:35:35	1441172135
62.26	74.81	41.6	38.48	16.75	0.19389	2.9.2015	05:35:36	1441172136
62.27	75.14	42.87	38.57	16.79	0.19341	2.9.2015	05:35:37	1441172137
62.68	74.85	43.26	38.77	16.76	0.19326	2.9.2015	05:35:38	1441172138
62.41	74.78	42.97	38.67	16.79	0.19316	2.9.2015	05:35:40	1441172140
62.33	74.75	41.8	37.7	16.77	0.19364	2.9.2015	05:35:41	1441172141
62.59	74.78	42.29	38.77	16.77	0.1934	2.9.2015	05:35:42	1441172142
62.67	74.96	42.09	38.67	16.78	0.19281	2.9.2015	05:35:43	1441172143
62.66	74.64	42.19	37.4	16.76	0.19368	2.9.2015	05:35:44	1441172144
62.42	74.6	43.75	36.82	16.78	0.19372	2.9.2015	05:35:45	1441172145
62.24	74.28	42.68	37.99	16.75	0.19367	2.9.2015	05:35:46	1441172146
62.36	74.48	42.68	38.18	16.77	0.19397	2.9.2015	05:35:48	1441172148
62.44	74.46	42.68	38.77	16.77	0.19341	2.9.2015	05:35:49	1441172149
62.49	74.86	42.38	37.89	16.77	0.19324	2.9.2015	05:35:50	1441172150
62.42	74.24	42.48	37.6	16.76	0.19315	2.9.2015	05:35:51	1441172151
62.29	74.01	42.38	37.6	16.76	0.19328	2.9.2015	05:35:52	1441172152
62.48	74.29	43.26	37.4	16.79	0.19258	2.9.2015	05:35:53	1441172153
62.39	74.13	42.19	37.89	16.76	0.19305	2.9.2015	05:35:55	1441172155
62.84	74.31	42.19	37.99	16.8	0.19335	2.9.2015	05:35:56	1441172156
62.57	74.35	42.68	38.48	16.76	0.1928	2.9.2015	05:35:57	1441172157
62.32	74.31	42.19	38.57	16.79	0.19336	2.9.2015	05:35:58	1441172158
62.58	74.32	42.58	37.5	16.78	0.1928	2.9.2015	05:35:59	1441172159
62.61	74.21	42.48	38.57	16.78	0.19276	2.9.2015	05:36:00	1441172160
62.39	74.26	42.58	38.38	16.8	0.19204	2.9.2015	05:36:01	1441172161
62.64	74.46	42.77	38.09	16.77	0.1928	2.9.2015	05:36:03	1441172163
62.67	74.68	42.48	37.89	16.81	0.19223	2.9.2015	05:36:04	1441172164
62.52	74.5	42.48	37.6	16.78	0.1934	2.9.2015	05:36:05	1441172165
62.37	74.71	42.68	38.28	16.79	0.19329	2.9.2015	05:36:06	1441172166
62.45	74.81	42.58	38.18	16.8	0.19222	2.9.2015	05:36:07	1441172167
62.34	74.65	42.29	38.09	16.78	0.19213	2.9.2015	05:36:08	1441172168
62.83	74.92	42.97	38.48	16.81	0.19318	2.9.2015	05:36:10	1441172170
62.47	74.99	42.38	37.79	16.79	0.19211	2.9.2015	05:36:11	1441172171
62.36	74.63	42.29	38.67	16.81	0.19362	2.9.2015	05:36:12	1441172172
62.3	74.79	42.58	37.79	16.8	0.19312	2.9.2015	05:36:13	1441172173
62.51	74.92	42.29	38.38	16.81	0.19261	2.9.2015	05:36:14	1441172174
62.5	75.06	42.87	37.79	16.8	0.19349	2.9.2015	05:36:15	1441172175
62.48	74.72	42.29	38.18	16.79	0.19264	2.9.2015	05:36:16	1441172176
62.77	74.84	42.48	38.18	16.83	0.19241	2.9.2015	05:36:18	1441172178
62.52	75.01	42.77	37.99	16.8	0.19245	2.9.2015	05:36:19	1441172179
62.6	74.86	42.58	37.79	16.82	0.19238	2.9.2015	05:36:20	1441172180
62.26	75.06	42.48	38.28	16.77	0.19418	2.9.2015	05:36:21	1441172181
62.81	74.86	42.19	38.28	16.82	0.19318	2.9.2015	05:36:22	1441172182
62.5	74.98	42.68	38.38	16.81	0.19353	2.9.2015	05:36:23	1441172183
62.61	74.92	42.58	38.57	16.83	0.19336	2.9.2015	05:36:25	1441172185
62.74	74.8	43.16	38.57	16.82	0.19322	2.9.2015	05:36:26	1441172186
62.48	74.81	42.68	38.28	16.82	0.19348	2.9.2015	05:36:27	1441172187
62.29	74.87	42.09	38.38	16.83	0.19324	2.9.2015	05:36:28	1441172188
62.56	74.66	42.68	37.7	16.81	0.19274	2.9.2015	05:36:29	1441172189
62.35	74.55	42.68	38.57	16.82	0.19341	2.9.2015	05:36:30	1441172190
62.26	74.34	42.38	37.99	16.81	0.19264	2.9.2015	05:36:31	1441172191
62.64	74.62	41.5	38.18	16.84	0.1927	2.9.2015	05:36:33	1441172193
62.47	74.56	42.58	38.57	16.79	0.19317	2.9.2015	05:36:34	1441172194
62.55	74.69	42.58	38.67	16.82	0.19361	2.9.2015	05:36:35	1441172195
62.53	74.46	43.36	38.28	16.8	0.19269	2.9.2015	05:36:36	1441172196
62.65	74.73	42.87	38.09	16.84	0.19262	2.9.2015	05:36:37	1441172197
62.66	74.89	42.97	38.57	16.81	0.19285	2.9.2015	05:36:38	1441172198
62.73	74.77	42.97	37.99	16.83	0.1936	2.9.2015	05:36:40	1441172200
62.51	74.79	42.77	38.57	16.81	0.19304	2.9.2015	05:36:41	1441172201
62.54	74.46	42.77	38.38	16.85	0.19288	2.9.2015	05:36:42	1441172202
62.51	74.67	42.58	38.18	16.82	0.1928	2.9.2015	05:36:43	1441172203
62.68	74.29	42.87	38.67	16.83	0.19324	2.9.2015	05:36:44	1441172204
62.59	74.65	42.68	38.38	16.81	0.19267	2.9.2015	05:36:45	1441172205
62.48	74.55	42.97	38.48	16.82	0.19302	2.9.2015	05:36:47	1441172207
62.52	74.5	42.68	38.57	16.82	0.19336	2.9.2015	05:36:48	1441172208
62.54	74.77	42.77	38.28	16.83	0.19347	2.9.2015	05:36:49	1441172209
62.73	74.6	42.48	38.77	16.83	0.19362	2.9.2015	05:36:50	1441172210
62.56	74.73	42.48	38.67	16.78	0.19288	2.9.2015	05:36:51	1441172211
62.68	74.97	43.07	38.77	16.84	0.19305	2.9.2015	05:36:52	1441172212
62.54	74.85	42.19	37.99	16.81	0.19362	2.9.2015	05:36:53	1441172213
62.51	75.21	42.68	38.38	16.83	0.1933	2.9.2015	05:36:55	1441172215
62.55	75.02	42.87	38.57	16.81	0.19375	2.9.2015	05:36:56	1441172216
62.6	75.15	42.58	38.48	16.81	0.19241	2.9.2015	05:36:57	1441172217
62.54	75.45	42.97	38.57	16.82	0.19249	2.9.2015	05:36:58	1441172218
62.56	75.34	42.48	38.09	16.79	0.19346	2.9.2015	05:36:59	1441172219
62.69	75.31	42.38	38.09	16.82	0.19329	2.9.2015	05:37:00	1441172220
62.13	75.58	42.48	37.89	16.79	0.19306	2.9.2015	05:37:02	1441172222
62.54	75.38	42.77	38.38	16.81	0.19271	2.9.2015	05:37:03	1441172223
62.5	75.46	43.07	38.57	16.8	0.19209	2.9.2015	05:37:04	1441172224
62.49	75.24	43.07	38.38	16.81	0.19228	2.9.2015	05:37:05	1441172225
62.4	75.16	42.68	37.4	16.82	0.19343	2.9.2015	05:37:06	1441172226
62.71	75.18	43.36	38.57	16.81	0.19238	2.9.2015	05:37:07	1441172227
62.51	75.18	42.58	38.87	16.83	0.19349	2.9.2015	05:37:08	1441172228
62.64	74.9	42.38	38.09	16.8	0.19295	2.9.2015	05:37:10	1441172230
62.67	75.15	42.68	38.77	16.82	0.19222	2.9.2015	05:37:11	1441172231
62.6	75.36	42.58	38.18	16.79	0.19358	2.9.2015	05:37:12	1441172232
62.65	75.39	42.48	38.67	16.82	0.19291	2.9.2015	05:37:13	1441172233
62.48	75.31	42.77	38.48	16.81	0.19265	2.9.2015	05:37:14	1441172234
62.46	75.18	42.77	38.38	16.79	0.19364	2.9.2015	05:37:15	1441172235
62.57	75.36	43.07	38.38	16.82	0.1932	2.9.2015	05:37:17	1441172237
62.68	75.21	42.38	38.28	16.8	0.19348	2.9.2015	05:37:18	1441172238
62.52	75.17	42.48	38.67	16.82	0.19305	2.9.2015	05:37:19	1441172239
62.64	75.16	42.58	39.26	16.79	0.1935	2.9.2015	05:37:20	1441172240
62.58	75.23	42.68	38.96	16.82	0.1925	2.9.2015	05:37:21	1441172241
62.46	74.86	42.48	38.48	16.81	0.19323	2.9.2015	05:37:22	1441172242
62.55	75.06	42.29	39.16	16.82	0.19305	2.9.2015	05:37:23	1441172243
62.4	74.67	42.48	38.67	16.81	0.193	2.9.2015	05:37:25	1441172245
62.42	74.83	42.48	38.48	16.82	0.19292	2.9.2015	05:37:26	1441172246
62.4	74.73	42.58	38.28	16.82	0.1941	2.9.2015	05:37:27	1441172247
62.47	74.51	42.87	38.57	16.8	0.19339	2.9.2015	05:37:28	1441172248
62.44	74.91	42.77	38.77	16.83	0.19317	2.9.2015	05:37:29	1441172249
62.7	74.88	43.16	38.09	16.79	0.19347	2.9.2015	05:37:30	1441172250
62.67	75.29	42.38	38.67	16.83	0.19396	2.9.2015	05:37:32	1441172252
62.73	75.41	43.36	38.87	16.8	0.19412	2.9.2015	05:37:33	1441172253
63.04	75.26	43.07	39.16	16.84	0.19369	2.9.2015	05:37:34	1441172254
62.35	75.04	42.38	38.28	16.82	0.19349	2.9.2015	05:37:35	1441172255
62.65	75.27	42.77	39.16	16.83	0.19406	2.9.2015	05:37:36	1441172256
62.5	75.52	42.87	38.67	16.81	0.19388	2.9.2015	05:37:37	1441172257
62.74	75.22	42.97	39.36	16.83	0.19379	2.9.2015	05:37:39	1441172259
62.51	75.15	42.77	39.06	16.83	0.19296	2.9.2015	05:37:40	1441172260
62.42	75.54	42.38	38.18	16.82	0.19379	2.9.2015	05:37:41	1441172261
62.67	75.19	42.77	38.48	16.83	0.194	2.9.2015	05:37:42	1441172262
62.43	75.62	42.68	39.06	16.8	0.19315	2.9.2015	05:37:43	1441172263
62.67	75.22	43.07	38.77	16.83	0.19376	2.9.2015	05:37:44	1441172264
62.47	74.89	42.87	37.6	16.8	0.19369	2.9.2015	05:37:45	1441172265
62.62	75.09	42.87	39.26	16.83	0.19322	2.9.2015	05:37:47	1441172267
62.5	74.85	42.87	38.96	16.81	0.1937	2.9.2015	05:37:48	1441172268
62.58	74.82	42.77	39.26	16.83	0.19293	2.9.2015	05:37:49	1441172269
62.53	75.05	42.87	38.38	16.82	0.19318	2.9.2015	05:37:50	1441172270
62.86	75.07	42.77	38.28	16.83	0.19402	2.9.2015	05:37:51	1441172271
62.69	74.93	42.97	38.96	16.83	0.19323	2.9.2015	05:37:52	1441172272
62.67	74.69	42.77	37.99	16.83	0.19416	2.9.2015	05:37:54	1441172274
62.73	74.67	42.77	38.38	16.84	0.19367	2.9.2015	05:37:55	1441172275
62.77	74.71	43.46	37.89	16.84	0.19332	2.9.2015	05:37:56	1441172276
62.69	74.74	42.97	38.67	16.83	0.1929	2.9.2015	05:37:57	1441172277
62.67	74.7	42.77	39.16	16.83	0.19276	2.9.2015	05:37:58	1441172278
62.31	74.62	42.58	37.89	16.84	0.19243	2.9.2015	05:37:59	1441172279
62.57	74.66	42.58	38.77	16.81	0.19276	2.9.2015	05:38:00	1441172280
62.72	74.59	43.36	38.38	16.84	0.1935	2.9.2015	05:38:02	1441172282
62.76	74.28	43.26	38.96	16.81	0.19428	2.9.2015	05:38:03	1441172283
62.54	74.23	43.36	38.96	16.85	0.19358	2.9.2015	05:38:04	1441172284
62.63	74.47	42.77	38.77	16.82	0.19347	2.9.2015	05:38:05	1441172285
62.56	74.42	43.16	38.77	16.85	0.1932	2.9.2015	05:38:06	1441172286
62.51	74.67	42.68	38.57	16.82	0.19345	2.9.2015	05:38:07	1441172287
62.58	74.54	42.87	38.96	16.84	0.19405	2.9.2015	05:38:09	1441172289
62.39	74.86	43.16	38.96	16.83	0.19353	2.9.2015	05:38:10	1441172290
62.71	75.12	42.68	38.48	16.82	0.19328	2.9.2015	05:38:11	1441172291
62.63	75.05	43.07	38.09	16.84	0.1935	2.9.2015	05:38:12	1441172292
62.36	74.88	42.97	39.06	16.82	0.19318	2.9.2015	05:38:13	1441172293
62.42	75.06	42.77	39.55	16.84	0.19318	2.9.2015	05:38:14	1441172294
62.64	75.08	43.65	38.96	16.8	0.19352	2.9.2015	05:38:15	1441172295
62.41	75.32	43.16	38.87	16.83	0.19269	2.9.2015	05:38:17	1441172297
62.83	75.41	43.16	38.77	16.82	0.19305	2.9.2015	05:38:18	1441172298
62.57	75.41	42.77	38.57	16.82	0.19317	2.9.2015	05:38:19	1441172299
62.65	75.5	42.77	39.16	16.84	0.19318	2.9.2015	05:38:20	1441172300
62.59	75.17	42.77	38.77	16.81	0.19352	2.9.2015	05:38:21	1441172301
62.38	75.56	43.07	39.26	16.83	0.1929	2.9.2015	05:38:22	1441172302
62.62	75.27	42.77	39.36	16.82	0.19294	2.9.2015	05:38:24	1441172304
62.41	75.62	42.97	39.45	16.82	0.19319	2.9.2015	05:38:25	1441172305
62.38	75.42	42.87	38.09	16.84	0.19331	2.9.2015	05:38:26	1441172306
62.69	75.2	43.46	38.67	16.81	0.193	2.9.2015	05:38:27	1441172307
62.65	75.6	43.07	38.57	16.83	0.19339	2.9.2015	05:38:28	1441172308
62.61	75.66	42.87	38.77	16.83	0.19428	2.9.2015	05:38:29	1441172309
62.65	75.92	43.55	38.96	16.8	0.19312	2.9.2015	05:38:30	1441172310
62.58	76.09	42.87	39.26	16.85	0.19385	2.9.2015	05:38:32	1441172312
62.53	76	43.26	38.87	16.81	0.19369	2.9.2015	05:38:33	1441172313
62.66	76.2	42.97	38.77	16.82	0.19389	2.9.2015	05:38:34	1441172314
62.53	76.24	42.87	38.87	16.83	0.19302	2.9.2015	05:38:35	1441172315
62.71	76.04	42.77	39.36	16.82	0.1933	2.9.2015	05:38:36	1441172316
62.63	76.39	43.26	39.16	16.85	0.19303	2.9.2015	05:38:37	1441172317
62.94	76.39	42.97	39.26	16.81	0.19324	2.9.2015	05:38:39	1441172319
62.77	76.43	42.77	39.26	16.84	0.19343	2.9.2015	05:38:40	1441172320
62.68	76.44	43.26	38.77	16.84	0.19286	2.9.2015	05:38:41	1441172321
62.64	76.05	42.68	38.77	16.81	0.19344	2.9.2015	05:38:42	1441172322
62.82	76.11	42.87	39.45	16.85	0.1932	2.9.2015	05:38:43	1441172323
62.71	76.14	42.97	39.26	16.82	0.19302	2.9.2015	05:38:44	1441172324
62.46	76.1	42.77	38.48	16.84	0.1941	2.9.2015	05:38:46	1441172326
62.56	76.08	43.26	38.09	16.83	0.19329	2.9.2015	05:38:47	1441172327
62.52	75.92	42.77	39.26	16.83	0.1922	2.9.2015	05:38:48	1441172328
62.62	76	43.16	39.16	16.87	0.19321	2.9.2015	05:38:49	1441172329
62.71	76.21	43.36	39.36	16.84	0.19298	2.9.2015	05:38:50	1441172330
62.59	76.01	42.29	39.06	16.86	0.19297	2.9.2015	05:38:51	1441172331
62.83	76	43.46	38.18	16.83	0.19319	2.9.2015	05:38:52	1441172332
62.68	76.11	42.87	39.16	16.83	0.19307	2.9.2015	05:38:54	1441172334
62.57	75.92	42.87	38.87	16.85	0.19305	2.9.2015	05:38:55	1441172335
62.89	75.85	42.87	39.55	16.83	0.19364	2.9.2015	05:38:56	1441172336
62.57	75.88	43.26	39.26	16.86	0.19318	2.9.2015	05:38:57	1441172337
62.27	75.56	42.87	39.55	16.84	0.19366	2.9.2015	05:38:58	1441172338
62.73	75.58	43.46	39.16	16.84	0.19308	2.9.2015	05:38:59	1441172339
62.61	75.65	42.97	39.06	16.85	0.19326	2.9.2015	05:39:01	1441172341
62.64	75.59	43.46	38.57	16.82	0.1925	2.9.2015	05:39:02	1441172342
62.75	75.76	43.46	38.77	16.85	0.19298	2.9.2015	05:39:03	1441172343
62.73	75.25	42.97	39.26	16.82	0.19274	2.9.2015	05:39:04	1441172344
62.78	75.48	42.77	39.16	16.84	0.19244	2.9.2015	05:39:05	1441172345
62.71	75.29	43.26	38.87	16.84	0.19369	2.9.2015	05:39:06	1441172346
62.59	75.52	43.07	38.87	16.82	0.1928	2.9.2015	05:39:07	1441172347
62.53	75.67	43.36	38.87	16.85	0.19299	2.9.2015	05:39:09	1441172349
62.46	75.55	43.16	38.96	16.81	0.19313	2.9.2015	05:39:10	1441172350
62.71	75.71	43.55	38.38	16.84	0.19332	2.9.2015	05:39:11	1441172351
62.49	75.7	42.97	39.26	16.85	0.19325	2.9.2015	05:39:12	1441172352
62.71	75.45	42.87	38.77	16.83	0.19373	2.9.2015	05:39:13	1441172353
62.57	75.72	42.77	39.45	16.85	0.19293	2.9.2015	05:39:14	1441172354
62.74	75.21	42.97	39.16	16.82	0.19372	2.9.2015	05:39:16	1441172356
62.65	75.66	42.97	39.16	16.85	0.19342	2.9.2015	05:39:17	1441172357
62.83	75.5	42.68	39.94	16.84	0.19341	2.9.2015	05:39:18	1441172358
62.47	75.7	43.16	39.06	16.83	0.19328	2.9.2015	05:39:19	1441172359
62.67	75.41	43.16	38.96	16.84	0.19283	2.9.2015	05:39:20	1441172360
62.66	75.74	42.87	39.45	16.83	0.19389	2.9.2015	05:39:21	1441172361
62.71	75.6	42.87	38.87	16.85	0.19263	2.9.2015	05:39:22	1441172362
62.54	75.64	43.26	39.16	16.82	0.19269	2.9.2015	05:39:24	1441172364
62.7	75.47	43.16	38.38	16.84	0.19362	2.9.2015	05:39:25	1441172365
62.61	75.66	43.55	39.16	16.82	0.19377	2.9.2015	05:39:26	1441172366
62.64	75.53	42.48	39.26	16.84	0.1932	2.9.2015	05:39:27	1441172367
62.69	75.42	43.16	38.96	16.84	0.19307	2.9.2015	05:39:28	1441172368
62.69	75.41	42.97	39.26	16.85	0.19234	2.9.2015	05:39:29	1441172369
62.61	75.77	43.65	38.96	16.82	0.19366	2.9.2015	05:39:31	1441172371
62.76	75.71	43.16	39.06	16.83	0.19306	2.9.2015	05:39:32	1441172372
62.75	75.6	43.26	39.26	16.84	0.19343	2.9.2015	05:39:33	1441172373
62.9	75.66	43.16	39.84	16.82	0.19279	2.9.2015	05:39:34	1441172374
62.71	75.78	43.16	39.16	16.86	0.19344	2.9.2015	05:39:35	1441172375
62.74	75.7	43.07	39.16	16.82	0.1933	2.9.2015	05:39:36	1441172376
62.66	75.21	42.97	39.26	16.84	0.19179	2.9.2015	05:39:38	1441172378
62.78	75.35	43.26	39.65	16.83	0.19295	2.9.2015	05:39:39	1441172379
62.53	75.21	42.87	39.55	16.82	0.19301	2.9.2015	05:39:40	1441172380
62.61	75.32	43.26	39.45	16.84	0.19281	2.9.2015	05:39:41	1441172381
62.71	75	43.26	39.75	16.82	0.19407	2.9.2015	05:39:42	1441172382
62.72	74.77	43.55	38.96	16.84	0.19327	2.9.2015	05:39:43	1441172383
62.9	74.69	43.36	39.16	16.82	0.19306	2.9.2015	05:39:44	1441172384
62.74	74.8	43.75	39.45	16.82	0.19367	2.9.2015	05:39:46	1441172386
