1=clockwise	mantisse_flowrate	exponent_flowrate	temperature_top	temperature_bottom	temperature_spiral_middle_outlet	temperature_spiral_edge_outlet	voltage	current	European_standard_time_date	European_standard_time_of_day	time_t
1	3600	-2	64.08	64.08	44.53	41.41	16.91	0.18931	3.9.2015	14:38:28	1441291108
1	3600	-2	63.87	64.14	44.82	41.99	16.94	0.19076	3.9.2015	14:38:29	1441291109
1	3600	-2	63.94	63.79	44.53	41.21	16.92	0.18899	3.9.2015	14:38:30	1441291110
1	3600	-2	64.14	63.62	45.12	40.92	16.91	0.18895	3.9.2015	14:38:31	1441291111
1	3600	-2	63.88	63.64	45.31	41.21	16.91	0.18918	3.9.2015	14:38:33	1441291113
1	3600	-2	64.09	63.55	45.02	42.09	16.89	0.18835	3.9.2015	14:38:34	1441291114
1	3600	-2	63.73	63.41	45.12	41.41	16.91	0.18965	3.9.2015	14:38:35	1441291115
1	3600	-2	63.89	63.71	44.92	41.6	16.89	0.18836	3.9.2015	14:38:36	1441291116
1	3600	-2	63.91	63.64	44.73	41.21	16.88	0.18913	3.9.2015	14:38:37	1441291117
1	3600	-2	63.89	63.92	44.53	40.92	16.92	0.18845	3.9.2015	14:38:38	1441291118
1	3600	-2	64.28	64.16	44.92	41.21	16.9	0.18914	3.9.2015	14:38:40	1441291120
1	3600	-2	64.14	63.92	45.31	41.31	16.92	0.18892	3.9.2015	14:38:41	1441291121
1	3600	-2	63.96	63.84	45.12	41.7	16.93	0.18865	3.9.2015	14:38:42	1441291122
1	3600	-2	64.02	63.96	45.31	41.31	16.91	0.19028	3.9.2015	14:38:43	1441291123
1	3600	-2	64.15	64.06	44.73	41.8	16.95	0.18902	3.9.2015	14:38:44	1441291124
1	3600	-2	63.85	64.56	45.02	41.5	16.92	0.19022	3.9.2015	14:38:45	1441291125
1	3600	-2	64.18	64.13	44.34	41.41	16.94	0.19051	3.9.2015	14:38:47	1441291127
1	3600	-2	63.9	64.5	45.41	41.7	16.94	0.18938	3.9.2015	14:38:48	1441291128
1	3600	-2	64	64.9	45.02	42.19	16.92	0.19067	3.9.2015	14:38:49	1441291129
1	3600	-2	63.93	64.87	44.92	42.29	16.93	0.19006	3.9.2015	14:38:50	1441291130
1	3600	-2	63.95	64.8	45.41	42.09	16.94	0.18948	3.9.2015	14:38:51	1441291131
1	3600	-2	63.61	65.22	44.34	41.11	16.92	0.18974	3.9.2015	14:38:52	1441291132
1	3600	-2	63.91	64.62	44.82	41.89	16.92	0.18895	3.9.2015	14:38:53	1441291133
1	3600	-2	64.01	64.35	44.82	41.6	16.9	0.18952	3.9.2015	14:38:55	1441291135
1	3600	-2	63.81	64.92	44.82	41.31	16.9	0.19018	3.9.2015	14:38:56	1441291136
1	3600	-2	63.96	64.96	44.92	40.92	16.91	0.18801	3.9.2015	14:38:57	1441291137
1	3600	-2	63.96	64.93	45.61	41.5	16.88	0.18895	3.9.2015	14:38:58	1441291138
1	3600	-2	63.91	65.14	45.31	42.09	16.92	0.18837	3.9.2015	14:38:59	1441291139
1	3600	-2	63.96	65.13	45.12	41.8	16.91	0.18852	3.9.2015	14:39:00	1441291140
1	3600	-2	63.83	64.87	45.21	41.6	16.91	0.1887	3.9.2015	14:39:02	1441291142
1	3600	-2	63.84	65.15	45.61	41.5	16.93	0.1897	3.9.2015	14:39:03	1441291143
1	3600	-2	64.04	64.78	45.21	42.38	16.9	0.18949	3.9.2015	14:39:04	1441291144
1	3600	-2	63.94	64.55	44.82	41.41	16.93	0.18915	3.9.2015	14:39:05	1441291145
1	3600	-2	63.88	64.27	44.53	41.6	16.92	0.18941	3.9.2015	14:39:06	1441291146
1	3600	-2	63.9	63.96	45.31	41.7	16.89	0.18987	3.9.2015	14:39:07	1441291147
1	3600	-2	64.17	63.96	45.21	41.31	16.94	0.18978	3.9.2015	14:39:08	1441291148
1	3600	-2	63.96	63.65	45.61	41.11	16.91	0.18966	3.9.2015	14:39:10	1441291150
1	3600	-2	64.05	63.61	45.21	41.21	16.91	0.18997	3.9.2015	14:39:11	1441291151
1	3600	-2	63.76	63.32	45.51	42.19	16.93	0.19019	3.9.2015	14:39:12	1441291152
1	3600	-2	63.95	63.43	45.02	41.41	16.89	0.18908	3.9.2015	14:39:13	1441291153
1	3600	-2	63.87	63.38	45.41	41.7	16.9	0.19003	3.9.2015	14:39:14	1441291154
1	3600	-2	63.69	63.57	44.82	41.6	16.92	0.18894	3.9.2015	14:39:15	1441291155
1	3600	-2	63.91	63.53	45.21	41.89	16.89	0.18842	3.9.2015	14:39:17	1441291157
1	3600	-2	64.03	63.5	45.21	41.7	16.91	0.18999	3.9.2015	14:39:18	1441291158
1	3600	-2	63.78	63.94	45.12	41.6	16.9	0.18986	3.9.2015	14:39:19	1441291159
1	3600	-2	63.89	64.27	45.7	41.6	16.89	0.19069	3.9.2015	14:39:20	1441291160
1	3600	-2	63.85	64.35	45.61	42.09	16.92	0.18941	3.9.2015	14:39:21	1441291161
1	3600	-2	63.93	65.06	44.92	41.41	16.91	0.18984	3.9.2015	14:39:22	1441291162
1	3600	-2	63.94	65.05	45.12	41.41	16.91	0.18938	3.9.2015	14:39:23	1441291163
1	3600	-2	64.08	64.92	44.63	41.41	16.92	0.18926	3.9.2015	14:39:25	1441291165
1	3600	-2	64.04	65.3	44.82	41.6	16.89	0.1904	3.9.2015	14:39:26	1441291166
1	3600	-2	63.8	65.21	45.02	41.31	16.92	0.18878	3.9.2015	14:39:27	1441291167
1	3600	-2	63.86	65.28	45.21	41.6	16.92	0.19038	3.9.2015	14:39:28	1441291168
1	3600	-2	63.88	65.26	45.21	41.89	16.92	0.18944	3.9.2015	14:39:29	1441291169
1	3600	-2	63.82	65.17	45.02	41.31	16.95	0.19052	3.9.2015	14:39:30	1441291170
1	3600	-2	63.89	65.47	45.02	42.19	16.92	0.18991	3.9.2015	14:39:32	1441291172
1	3600	-2	63.77	65.62	45.7	42.09	16.92	0.19024	3.9.2015	14:39:33	1441291173
1	3600	-2	64.06	65.81	44.63	41.6	16.93	0.18955	3.9.2015	14:39:34	1441291174
1	3600	-2	64	65.67	44.82	41.11	16.89	0.18922	3.9.2015	14:39:35	1441291175
1	3600	-2	64.04	65.42	44.92	41.7	16.92	0.19012	3.9.2015	14:39:36	1441291176
1	3600	-2	64.06	65.59	44.82	41.89	16.9	0.1898	3.9.2015	14:39:37	1441291177
1	3600	-2	63.67	65.6	45.12	41.5	16.93	0.18961	3.9.2015	14:39:39	1441291179
1	3600	-2	64.04	64.93	45.31	42.19	16.91	0.19003	3.9.2015	14:39:40	1441291180
1	3600	-2	63.79	64.93	45.02	41.6	16.93	0.18974	3.9.2015	14:39:41	1441291181
1	3600	-2	63.75	65.06	45.21	41.31	16.95	0.19076	3.9.2015	14:39:42	1441291182
1	3600	-2	63.86	64.36	45.02	41.8	16.92	0.18976	3.9.2015	14:39:43	1441291183
1	3600	-2	63.96	64.94	46	41.5	16.95	0.18978	3.9.2015	14:39:44	1441291184
1	3600	-2	63.92	64.74	45.51	41.5	16.9	0.18909	3.9.2015	14:39:45	1441291185
1	3600	-2	63.73	64.61	45.31	42.19	16.94	0.19038	3.9.2015	14:39:47	1441291187
1	3600	-2	63.9	64.37	45.12	42.09	16.93	0.18906	3.9.2015	14:39:48	1441291188
1	3600	-2	63.96	64.37	45.8	41.8	16.93	0.18843	3.9.2015	14:39:49	1441291189
1	3600	-2	63.85	64.44	45.51	42.09	16.94	0.1902	3.9.2015	14:39:50	1441291190
1	3600	-2	63.88	64.01	45.12	42.48	16.9	0.19062	3.9.2015	14:39:51	1441291191
1	3600	-2	63.84	63.68	45.31	41.8	16.9	0.19004	3.9.2015	14:39:52	1441291192
1	3600	-2	64.13	63.95	45.31	41.31	16.89	0.18846	3.9.2015	14:39:54	1441291194
1	3600	-2	63.86	63.23	44.63	41.7	16.9	0.18926	3.9.2015	14:39:55	1441291195
1	3600	-2	63.91	62.66	44.92	41.8	16.92	0.18979	3.9.2015	14:39:56	1441291196
1	3600	-2	64.08	62.68	45.41	41.8	16.89	0.18955	3.9.2015	14:39:57	1441291197
1	3600	-2	63.85	63.13	45.41	41.5	16.91	0.18875	3.9.2015	14:39:58	1441291198
1	3600	-2	63.85	62.64	45.31	41.8	16.89	0.18865	3.9.2015	14:39:59	1441291199
1	3600	-2	63.78	63.09	46	42.19	16.92	0.18876	3.9.2015	14:40:00	1441291200
1	3600	-2	63.94	63.45	44.82	41.7	16.92	0.18979	3.9.2015	14:40:02	1441291202
1	3600	-2	63.81	63.55	45.61	41.5	16.91	0.18962	3.9.2015	14:40:03	1441291203
1	3600	-2	63.98	63.25	45.61	42.09	16.95	0.18893	3.9.2015	14:40:04	1441291204
1	3600	-2	63.7	62.9	45.61	41.99	16.93	0.18949	3.9.2015	14:40:05	1441291205
1	3600	-2	63.92	62.93	45.21	41.6	16.94	0.18978	3.9.2015	14:40:06	1441291206
1	3600	-2	63.97	62.49	45.12	41.41	16.94	0.18919	3.9.2015	14:40:07	1441291207
1	3600	-2	63.75	62.65	45.41	41.89	16.93	0.19032	3.9.2015	14:40:09	1441291209
1	3600	-2	63.8	62.47	45.7	41.31	16.94	0.19038	3.9.2015	14:40:10	1441291210
1	3600	-2	63.82	62.48	44.82	41.6	16.95	0.19073	3.9.2015	14:40:11	1441291211
1	3600	-2	63.96	62.44	45.02	41.7	16.93	0.19033	3.9.2015	14:40:12	1441291212
1	3600	-2	63.82	62.74	45.8	41.6	16.92	0.18923	3.9.2015	14:40:13	1441291213
1	3600	-2	63.72	62.89	46	41.6	16.93	0.19036	3.9.2015	14:40:14	1441291214
1	3600	-2	63.52	63.02	45.51	42.29	16.88	0.18944	3.9.2015	14:40:16	1441291216
1	3600	-2	63.73	63.04	45.31	41.99	16.91	0.19039	3.9.2015	14:40:17	1441291217
1	3600	-2	63.86	63.22	44.82	41.41	16.93	0.1897	3.9.2015	14:40:18	1441291218
1	3600	-2	63.96	63.59	44.63	41.99	16.9	0.19026	3.9.2015	14:40:19	1441291219
1	3600	-2	63.54	63.54	45.51	42.09	16.94	0.19003	3.9.2015	14:40:20	1441291220
1	3600	-2	63.72	63.72	45.12	41.89	16.94	0.18816	3.9.2015	14:40:21	1441291221
1	3600	-2	63.84	64.01	44.73	41.8	16.93	0.19104	3.9.2015	14:40:22	1441291222
1	3600	-2	63.67	63.83	45.02	42.09	16.94	0.19049	3.9.2015	14:40:24	1441291224
1	3600	-2	63.93	64.09	45.41	41.7	16.94	0.18997	3.9.2015	14:40:25	1441291225
1	3600	-2	63.68	63.91	45.7	41.41	16.91	0.19072	3.9.2015	14:40:26	1441291226
1	3600	-2	63.92	64.18	45.21	41.8	16.95	0.18962	3.9.2015	14:40:27	1441291227
1	3600	-2	63.86	64.28	45.7	41.89	16.93	0.18997	3.9.2015	14:40:28	1441291228
1	3600	-2	63.89	64.71	45.7	42.38	16.9	0.1893	3.9.2015	14:40:29	1441291229
1	3600	-2	63.99	64.39	45.7	41.89	16.95	0.18972	3.9.2015	14:40:31	1441291231
1	3600	-2	63.92	64.39	45.12	41.99	16.94	0.19065	3.9.2015	14:40:32	1441291232
1	3600	-2	63.55	64.82	45.9	41.7	16.92	0.1889	3.9.2015	14:40:33	1441291233
1	3600	-2	63.76	64.76	45.02	41.89	16.93	0.18841	3.9.2015	14:40:34	1441291234
1	3600	-2	63.89	64.81	44.73	41.5	16.9	0.1889	3.9.2015	14:40:35	1441291235
1	3600	-2	63.96	64.6	45.51	42.19	16.9	0.18983	3.9.2015	14:40:36	1441291236
1	3600	-2	63.83	64.88	45.31	41.99	16.94	0.19039	3.9.2015	14:40:37	1441291237
1	3600	-2	63.95	64.79	45.31	41.7	16.91	0.18791	3.9.2015	14:40:39	1441291239
1	3600	-2	63.83	64.63	45.21	42.38	16.92	0.18943	3.9.2015	14:40:40	1441291240
1	3600	-2	63.97	64.98	45.41	41.99	16.95	0.1906	3.9.2015	14:40:41	1441291241
1	3600	-2	63.83	64.93	45.7	41.99	16.94	0.18954	3.9.2015	14:40:42	1441291242
1	3600	-2	63.7	64.67	44.73	41.99	16.93	0.18896	3.9.2015	14:40:43	1441291243
1	3600	-2	63.89	64.75	45.31	42.58	16.95	0.18796	3.9.2015	14:40:44	1441291244
1	3600	-2	63.64	64.86	45.7	41.41	16.94	0.18802	3.9.2015	14:40:46	1441291246
1	3600	-2	63.66	64.95	45.21	41.8	16.92	0.18956	3.9.2015	14:40:47	1441291247
1	3600	-2	63.8	65.15	45.41	41.5	16.95	0.18937	3.9.2015	14:40:48	1441291248
1	3600	-2	63.82	65.15	45.61	41.7	16.94	0.18965	3.9.2015	14:40:49	1441291249
1	3600	-2	63.83	65.05	45.31	41.6	16.92	0.19085	3.9.2015	14:40:50	1441291250
1	3600	-2	63.64	65.03	45.12	42.19	16.95	0.18894	3.9.2015	14:40:51	1441291251
1	3600	-2	63.8	64.72	44.73	41.5	16.93	0.18845	3.9.2015	14:40:53	1441291253
1	3600	-2	63.89	64.63	45.51	42.09	16.9	0.18866	3.9.2015	14:40:54	1441291254
1	3600	-2	64.05	64.89	45.61	41.6	16.93	0.18978	3.9.2015	14:40:55	1441291255
1	3600	-2	63.7	65.23	44.73	42.09	16.93	0.1884	3.9.2015	14:40:56	1441291256
1	3600	-2	63.96	65.21	45.8	41.6	16.91	0.1892	3.9.2015	14:40:57	1441291257
1	3600	-2	63.85	65.36	45.21	42.09	16.93	0.18953	3.9.2015	14:40:58	1441291258
1	3600	-2	63.98	65.34	45.7	41.89	16.94	0.18918	3.9.2015	14:40:59	1441291259
1	3600	-2	63.69	65.29	45.12	42.29	16.93	0.1879	3.9.2015	14:41:01	1441291261
1	3600	-2	63.84	65.04	45.12	41.7	16.93	0.18892	3.9.2015	14:41:02	1441291262
1	3600	-2	63.86	64.67	46.29	42.19	16.96	0.18994	3.9.2015	14:41:03	1441291263
1	3600	-2	63.79	64.79	45.51	41.99	16.95	0.18959	3.9.2015	14:41:04	1441291264
1	3600	-2	64.12	64.62	45.7	42.38	16.93	0.18809	3.9.2015	14:41:05	1441291265
1	3600	-2	63.94	64.37	45.61	42.48	16.94	0.18861	3.9.2015	14:41:06	1441291266
1	3600	-2	63.87	64.36	45.21	42.68	16.97	0.18884	3.9.2015	14:41:08	1441291268
1	3600	-2	63.72	64.18	45.9	42.09	16.94	0.1896	3.9.2015	14:41:09	1441291269
1	3600	-2	63.94	64.08	45.31	42.77	16.94	0.18915	3.9.2015	14:41:10	1441291270
1	3600	-2	63.96	63.78	45.12	42.38	16.95	0.18967	3.9.2015	14:41:11	1441291271
1	3600	-2	63.95	63.85	45.51	41.99	16.93	0.18964	3.9.2015	14:41:12	1441291272
1	3600	-2	63.79	63.66	45.12	42.19	16.92	0.18907	3.9.2015	14:41:13	1441291273
1	3600	-2	63.77	63.75	45.41	41.8	16.92	0.18953	3.9.2015	14:41:14	1441291274
1	3600	-2	63.84	63.55	45.21	42.09	16.93	0.19023	3.9.2015	14:41:16	1441291276
1	3600	-2	63.78	63.63	45.12	41.21	16.92	0.18927	3.9.2015	14:41:17	1441291277
1	3600	-2	63.31	63.8	45.41	42.29	16.9	0.18905	3.9.2015	14:41:18	1441291278
1	3600	-2	63.7	63.24	46.09	41.6	16.93	0.18958	3.9.2015	14:41:19	1441291279
1	3600	-2	63.59	63.42	45.7	41.8	16.95	0.18905	3.9.2015	14:41:20	1441291280
1	3600	-2	63.93	63.29	45.31	42.29	16.93	0.18935	3.9.2015	14:41:21	1441291281
1	3600	-2	63.87	63.09	45.21	42.19	16.92	0.19034	3.9.2015	14:41:23	1441291283
1	3600	-2	63.7	63.38	44.92	41.99	16.95	0.18962	3.9.2015	14:41:24	1441291284
1	3600	-2	63.8	63.54	45.02	41.41	16.95	0.18979	3.9.2015	14:41:25	1441291285
1	3600	-2	63.61	64.02	45.02	41.6	16.92	0.18859	3.9.2015	14:41:26	1441291286
1	3600	-2	63.88	64.01	45.61	42.97	16.92	0.18948	3.9.2015	14:41:27	1441291287
1	3600	-2	63.94	64.21	45.51	42.68	16.94	0.18899	3.9.2015	14:41:28	1441291288
1	3600	-2	63.97	64.02	45.02	41.89	16.93	0.18895	3.9.2015	14:41:30	1441291290
1	3600	-2	63.76	63.91	45.31	42.48	16.93	0.18935	3.9.2015	14:41:31	1441291291
1	3600	-2	63.81	64.26	45.51	41.11	16.9	0.18982	3.9.2015	14:41:32	1441291292
1	3600	-2	64.1	64.37	45.9	42.48	16.94	0.18836	3.9.2015	14:41:33	1441291293
1	3600	-2	63.9	64.17	46.09	41.6	16.93	0.18938	3.9.2015	14:41:34	1441291294
1	3600	-2	64.02	64.41	46	41.8	16.9	0.18953	3.9.2015	14:41:35	1441291295
1	3600	-2	63.76	64.38	45.31	42.19	16.92	0.18944	3.9.2015	14:41:36	1441291296
1	3600	-2	63.81	64.16	45.61	41.6	16.94	0.18989	3.9.2015	14:41:38	1441291298
1	3600	-2	63.67	64.04	45.51	42.29	16.95	0.18948	3.9.2015	14:41:39	1441291299
1	3600	-2	63.73	63.99	44.63	41.7	16.94	0.18906	3.9.2015	14:41:40	1441291300
1	3600	-2	63.82	63.93	45.41	41.5	16.95	0.19121	3.9.2015	14:41:41	1441291301
1	3600	-2	63.76	63.97	45.9	42.48	16.96	0.19095	3.9.2015	14:41:42	1441291302
1	3600	-2	63.75	64.05	45.31	42.38	16.96	0.18945	3.9.2015	14:41:43	1441291303
1	3600	-2	63.82	63.94	45.9	41.6	16.94	0.19069	3.9.2015	14:41:45	1441291305
1	3600	-2	63.93	63.96	45.61	41.7	16.93	0.19008	3.9.2015	14:41:46	1441291306
1	3600	-2	63.95	63.72	45.8	41.99	16.97	0.18964	3.9.2015	14:41:47	1441291307
1	3600	-2	63.84	63.91	45.31	42.09	16.97	0.18932	3.9.2015	14:41:48	1441291308
1	3600	-2	63.78	63.88	44.73	42.77	16.95	0.18998	3.9.2015	14:41:49	1441291309
1	3600	-2	63.87	63.57	45.41	41.6	16.95	0.18928	3.9.2015	14:41:50	1441291310
1	3600	-2	63.92	63.51	45.21	42.09	16.97	0.18884	3.9.2015	14:41:51	1441291311
1	3600	-2	63.7	63.38	45.21	42.09	16.94	0.18915	3.9.2015	14:41:53	1441291313
1	3600	-2	63.96	63.43	45.31	42.58	16.93	0.18991	3.9.2015	14:41:54	1441291314
1	3600	-2	63.74	62.88	45.7	42.29	16.94	0.19031	3.9.2015	14:41:55	1441291315
1	3600	-2	63.69	63.5	45.31	42.19	16.96	0.19099	3.9.2015	14:41:56	1441291316
1	3600	-2	64.15	63.72	45.21	42.29	16.93	0.18981	3.9.2015	14:41:57	1441291317
1	3600	-2	63.7	63.94	45.41	42.87	16.93	0.19012	3.9.2015	14:41:58	1441291318
1	3600	-2	63.74	63.75	45.51	41.99	16.95	0.19029	3.9.2015	14:42:00	1441291320
1	3600	-2	63.87	64.07	45.12	42.29	16.97	0.19006	3.9.2015	14:42:01	1441291321
1	3600	-2	64.1	63.8	45.41	42.29	16.95	0.18937	3.9.2015	14:42:02	1441291322
1	3600	-2	63.67	64.29	45.31	42.29	16.94	0.18865	3.9.2015	14:42:03	1441291323
1	3600	-2	63.88	64.28	45.12	42.38	16.96	0.19033	3.9.2015	14:42:04	1441291324
1	3600	-2	64.13	64.4	45.31	41.89	16.97	0.18987	3.9.2015	14:42:05	1441291325
1	3600	-2	63.5	64.21	44.92	42.48	16.97	0.19092	3.9.2015	14:42:07	1441291327
1	3600	-2	64.04	64.37	45.9	42.38	16.96	0.18879	3.9.2015	14:42:08	1441291328
1	3600	-2	63.55	64.22	45.12	42.19	16.95	0.18971	3.9.2015	14:42:09	1441291329
1	3600	-2	63.92	64.42	45.61	42.77	16.98	0.19163	3.9.2015	14:42:10	1441291330
1	3600	-2	63.64	64.68	44.92	41.99	16.97	0.19012	3.9.2015	14:42:11	1441291331
1	3600	-2	63.96	64.25	45.51	41.31	16.95	0.19026	3.9.2015	14:42:12	1441291332
1	3600	-2	63.75	64.18	45.31	42.09	16.92	0.18983	3.9.2015	14:42:13	1441291333
1	3600	-2	63.82	63.52	45.41	42.29	16.94	0.19078	3.9.2015	14:42:15	1441291335
1	3600	-2	63.81	63.31	46.19	42.58	16.95	0.19014	3.9.2015	14:42:16	1441291336
1	3600	-2	63.81	63.3	45.41	42.19	16.93	0.1903	3.9.2015	14:42:17	1441291337
1	3600	-2	64.01	63.42	45.8	42.19	16.93	0.19044	3.9.2015	14:42:18	1441291338
1	3600	-2	64.03	63.97	45.7	41.8	16.94	0.18987	3.9.2015	14:42:19	1441291339
1	3600	-2	63.76	63.98	45.9	42.58	16.96	0.19065	3.9.2015	14:42:20	1441291340
1	3600	-2	63.88	64.2	46.19	42.58	16.95	0.18984	3.9.2015	14:42:22	1441291342
1	3600	-2	63.85	64.05	45.8	41.89	16.95	0.19065	3.9.2015	14:42:23	1441291343
1	3600	-2	63.85	64.32	45.02	42.19	16.94	0.18983	3.9.2015	14:42:24	1441291344
1	3600	-2	63.81	64.42	45.31	42.48	16.97	0.1895	3.9.2015	14:42:25	1441291345
1	3600	-2	64.01	64.27	45.7	42.38	16.96	0.18945	3.9.2015	14:42:26	1441291346
1	3600	-2	64.13	64.41	45.7	41.99	16.95	0.18928	3.9.2015	14:42:27	1441291347
1	3600	-2	63.95	64.35	45.41	42.58	16.94	0.19022	3.9.2015	14:42:28	1441291348
1	3600	-2	63.93	64.18	45.51	42.58	16.95	0.18974	3.9.2015	14:42:30	1441291350
1	3600	-2	63.79	64.18	44.82	41.89	16.96	0.19058	3.9.2015	14:42:31	1441291351
1	3600	-2	63.95	64.16	45.61	42.58	16.94	0.19013	3.9.2015	14:42:32	1441291352
1	3600	-2	63.69	63.78	45.61	42.09	16.88	0.18926	3.9.2015	14:42:33	1441291353
1	3600	-2	63.57	63.67	45.7	42.68	16.93	0.18974	3.9.2015	14:42:34	1441291354
1	3600	-2	63.65	63.97	46	42.09	16.94	0.19069	3.9.2015	14:42:35	1441291355
1	3600	-2	64.07	63.94	45.31	42.77	16.91	0.18932	3.9.2015	14:42:37	1441291357
1	3600	-2	63.7	63.91	45.9	42.68	16.9	0.18995	3.9.2015	14:42:38	1441291358
1	3600	-2	63.77	63.67	45.12	43.07	16.95	0.18954	3.9.2015	14:42:39	1441291359
1	3600	-2	63.79	64.05	45.61	41.8	16.95	0.18878	3.9.2015	14:42:40	1441291360
1	3600	-2	63.86	63.79	45.41	42.68	16.93	0.18993	3.9.2015	14:42:41	1441291361
1	3600	-2	63.95	64.03	45.31	42.29	16.94	0.18942	3.9.2015	14:42:42	1441291362
1	3600	-2	64.1	64.32	45.51	42.87	16.96	0.18986	3.9.2015	14:42:44	1441291364
1	3600	-2	63.69	64.59	46	42.58	16.94	0.18964	3.9.2015	14:42:45	1441291365
1	3600	-2	64.02	65.38	45.41	42.58	16.93	0.19054	3.9.2015	14:42:46	1441291366
1	3600	-2	64.02	65.53	45.51	42.29	16.96	0.18961	3.9.2015	14:42:47	1441291367
1	3600	-2	64.01	65.62	45.7	42.19	16.96	0.18851	3.9.2015	14:42:48	1441291368
1	3600	-2	63.88	65.29	45.7	41.89	16.94	0.18973	3.9.2015	14:42:49	1441291369
1	3600	-2	63.8	65.68	45.8	42.58	16.96	0.19089	3.9.2015	14:42:50	1441291370
1	3600	-2	63.99	65.24	45.61	42.77	16.95	0.1894	3.9.2015	14:42:52	1441291372
1	3600	-2	64.04	65.5	45.61	42.09	16.92	0.19085	3.9.2015	14:42:53	1441291373
1	3600	-2	63.53	65.51	46.09	41.89	16.93	0.18927	3.9.2015	14:42:54	1441291374
1	3600	-2	64.13	65.49	45.61	42.97	16.94	0.18932	3.9.2015	14:42:55	1441291375
1	3600	-2	63.91	65.36	46	42.87	16.93	0.18943	3.9.2015	14:42:56	1441291376
1	3600	-2	64.12	65.58	45.51	42.48	16.92	0.19038	3.9.2015	14:42:57	1441291377
1	3600	-2	64.03	65.86	45.61	41.8	16.96	0.19067	3.9.2015	14:42:59	1441291379
1	3600	-2	63.8	65.94	45.8	42.38	16.95	0.19046	3.9.2015	14:43:00	1441291380
1	3600	-2	63.72	66.15	46.29	43.07	16.93	0.18949	3.9.2015	14:43:01	1441291381
1	3600	-2	63.89	65.93	45.12	42.29	16.93	0.19049	3.9.2015	14:43:02	1441291382
1	3600	-2	63.92	65.8	45.21	42.48	16.96	0.18972	3.9.2015	14:43:03	1441291383
1	3600	-2	64	66.28	46.19	42.48	16.94	0.18972	3.9.2015	14:43:04	1441291384
1	3600	-2	63.71	66.35	45.7	42.09	16.93	0.18971	3.9.2015	14:43:05	1441291385
1	3600	-2	63.58	66.19	45.8	42.38	16.94	0.18983	3.9.2015	14:43:07	1441291387
1	3600	-2	63.89	66.17	45.31	42.19	16.94	0.18979	3.9.2015	14:43:08	1441291388
1	3600	-2	63.73	65.94	45.31	42.68	16.94	0.18974	3.9.2015	14:43:09	1441291389
1	3600	-2	63.82	66.6	45.8	43.46	16.95	0.19001	3.9.2015	14:43:10	1441291390
1	3600	-2	63.8	66.74	45.21	42.58	16.94	0.18936	3.9.2015	14:43:11	1441291391
1	3600	-2	63.96	66.52	45.61	42.38	16.91	0.18953	3.9.2015	14:43:12	1441291392
1	3600	-2	63.88	66.41	46.19	42.38	16.92	0.18974	3.9.2015	14:43:14	1441291394
1	3600	-2	63.83	65.89	45.61	43.07	16.94	0.19025	3.9.2015	14:43:15	1441291395
1	3600	-2	63.87	65.81	45.31	42.38	16.91	0.18935	3.9.2015	14:43:16	1441291396
1	3600	-2	63.81	65.73	45.8	42.19	16.92	0.19015	3.9.2015	14:43:17	1441291397
1	3600	-2	63.9	65.34	45.21	42.58	16.93	0.18932	3.9.2015	14:43:18	1441291398
1	3600	-2	63.73	65.59	46.09	42.77	16.91	0.18926	3.9.2015	14:43:19	1441291399
1	3600	-2	63.88	65.51	45.41	42.58	16.94	0.1899	3.9.2015	14:43:21	1441291401
1	3600	-2	63.75	65.52	45.21	41.41	16.95	0.18986	3.9.2015	14:43:22	1441291402
1	3600	-2	63.96	65.27	45.41	41.99	16.93	0.18946	3.9.2015	14:43:23	1441291403
1	3600	-2	63.65	65.25	46.29	42.19	16.93	0.18975	3.9.2015	14:43:24	1441291404
1	3600	-2	63.81	65.68	46.09	42.29	16.94	0.19	3.9.2015	14:43:25	1441291405
1	3600	-2	63.95	65.27	45.51	42.58	16.94	0.18928	3.9.2015	14:43:26	1441291406
1	3600	-2	63.97	65.23	45.61	42.48	16.92	0.18994	3.9.2015	14:43:27	1441291407
1	3600	-2	63.96	65.38	45.31	42.38	16.95	0.19144	3.9.2015	14:43:29	1441291409
1	3600	-2	63.61	65.28	45.31	42.38	16.94	0.1903	3.9.2015	14:43:30	1441291410
1	3600	-2	63.59	64.96	45.7	42.68	16.94	0.18995	3.9.2015	14:43:31	1441291411
1	3600	-2	63.93	64.75	45.9	42.77	16.94	0.19092	3.9.2015	14:43:32	1441291412
1	3600	-2	63.77	64.71	46	41.8	16.91	0.19096	3.9.2015	14:43:33	1441291413
1	3600	-2	63.95	64.81	45.7	42.29	16.91	0.1911	3.9.2015	14:43:34	1441291414
1	3600	-2	64.05	64.87	45.02	41.7	16.94	0.18956	3.9.2015	14:43:36	1441291416
1	3600	-2	63.94	64.84	46.19	42.77	16.91	0.19007	3.9.2015	14:43:37	1441291417
1	3600	-2	63.43	64.91	46.39	42.58	16.92	0.19043	3.9.2015	14:43:38	1441291418
1	3600	-2	64.05	65.24	45.02	42.38	16.92	0.19036	3.9.2015	14:43:39	1441291419
1	3600	-2	63.89	65.26	45.51	41.99	16.92	0.18963	3.9.2015	14:43:40	1441291420
1	3600	-2	63.79	65.21	45.41	42.19	16.97	0.1898	3.9.2015	14:43:41	1441291421
1	3600	-2	64.01	65.31	46.39	42.68	16.91	0.19005	3.9.2015	14:43:42	1441291422
